burst duration,within-burst spiking freq,within-burst max spiking freq,within-burst number of spikes,inter-burst interval,percentage of burst spikes,burst frequency,mean surprise,max surprise,Subject,label
0.0008262899999999999,26625.034794079562,47588.83248730966,22,0.00270523,0.2894736842105263,600.9482964117377,1.2463855409561695,1.5444866887979545,060330055,1
0.0013871800000000015,25231.044276878245,39531.55111923701,35,0.0028099299999999987,0.4794520547945205,1408.918453812634,1.0914931348688042,1.6076090947936097,060330068,1
0.0017249200000000009,24928.692345152227,49701.78926441336,43,0.0023825699999999984,0.5972222222222222,1406.1109582244433,1.0410102599595772,1.2727304653297233,060330056,1
0.00023723000000000027,92737.00628082441,101445.59979710919,22,0.00212823,0.12222222222222222,604.3342854955742,1.2390466572786698,1.5495507311373358,704004025,1
0.0006684699999999992,56846.23094529305,89035.86873569078,38,0.0012224499999999997,0.2638888888888889,800.9771921744529,1.188418636616051,1.6808710288758972,704004024,1
0.000889390000000001,55093.94079087908,65995.71027883182,49,0.001560189999999999,0.3798449612403101,1001.9377476038658,1.2563397967305954,2.3791480016528697,060915037,1
0.0024858899999999984,20918.06153932798,71174.37722419928,52,0.0021072800000000013,0.7647058823529411,1808.4309048785437,1.2689021350750624,3.0531180746630935,060915027,1
0.0008945899999999991,54773.69521233196,64533.4767410594,49,0.0002213700000000003,0.3888888888888889,401.29779707574295,3.416280651332004,3.923224884036936,060915028,1
0.0008355800000000016,41887.07245266753,68493.15068493003,35,0.0028175699999999984,0.30434782608695654,1419.1183625806868,0.8138869209230044,1.3589812449514544,060915029,1
0.0013525099999999997,20702.24989094351,27342.099376103,28,0.00264724,0.4444444444444444,813.7143415118405,0.9937680741260182,1.4717275096333275,060919041,1
0.0014320600000000008,24440.31674650502,29391.018104867122,35,0.0010391400000000002,0.45454545454545453,603.1654120826095,1.418426018759443,2.4928906230663586,060919042,1
0.00016071000000000035,37334.32891543766,37334.32891543767,6,0.0,0.06,200.8629070486811,0.9139250460044748,0.9139250460044748,060919043,1
0.0004949700000000002,30304.866961634027,41655.09580672024,15,0.0021653700000000002,0.22727272727272727,808.817730902297,1.0097554680315113,1.4915537813278459,060919061,1
0.0005324099999999991,35686.782742623225,47581.284694687056,19,0.0031174,0.25,610.1628728095152,0.9832256195690907,1.4529690298507583,060919059,1
0.00018909,63461.84356655561,69799.90693345739,12,0.0027796,0.11320754716981132,604.3890734514041,0.9455397760957717,1.1831855444485349,071220081,1
0.00047306000000000057,48619.62541749455,98749.17709019067,23,0.00424964,0.26136363636363635,1003.8467407104024,1.2368567481843356,2.4580166010270474,071220082,1
0.00019801999999999976,35349.96465003539,74202.325006184,7,0.0027136400000000002,0.056,402.2946889055171,0.8810197209140918,1.0501544671162866,071220066,1
0.0015426600000000004,34356.2418160839,40508.08715025608,53,0.00245515,0.654320987654321,1041.0832262752751,2.045493936213364,3.626688850412102,061023027,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020108A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020108A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020108A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020115A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020115A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020115A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020208A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020208A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020208A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020221A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020221A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020221A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020225B,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020225B,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020225B,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020311A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020311A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020311A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020311B,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020311B,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020311B,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020322A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020322A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020322A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020326A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020326A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020326A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020327A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020327A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020327A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020327B,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020327B,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020327B,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020506A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020506A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020506A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020508A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020508A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020508A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020709B,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020709B,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020709B,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020806A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020806A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020806A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR020910A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR020910A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR020910A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR030618A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR030618A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR030618A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR030710A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR030710A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR030710A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_LN_CR031013A,0
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_LN_CR031013A,0
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_LN_CR031013A,0
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN1,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN1,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN1,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN2,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN2,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN2,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN3,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN3,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN3,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR011218B,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR011218B,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR011218B,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020131A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020131A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020131A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020215A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020215A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020215A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020401A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020401A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020401A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020415A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020415A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020415A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020422A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020422A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020422A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020513A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020513A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020513A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020523A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020523A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020523A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020528A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020528A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020528A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020529A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020529A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020529A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020606A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020606A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020606A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020709A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020709A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020709A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020711A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020711A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020711A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020718B,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020718B,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020718B,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020722A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020722A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020722A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020830A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020830A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020830A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020909A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020909A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020909A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020912A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020912A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020912A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020918A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020918A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020918A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR020927A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR020927A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR020927A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR021001A,1
0.0003059999999999974,9803.921568627535,9803.921568627535,3,0.0,1.0,32.552083333333336,4.971205151351063,4.971205151351063,ts_PN_CR021001A,1
0.003668999999999997,4088.3074407195454,4088.307440719546,15,0.0,1.0,18.2000182000182,12.1610118314175,12.1610118314175,ts_PN_CR021001A,1
0.0008048000000000002,7455.2683896620265,7455.2683896620265,6,0.0,1.0,176.16489033735579,3.2156459310674546,3.2156459310674546,ts_PN_CR021014A,1
