burst duration,within-burst spiking freq,within-burst max spiking freq,within-burst number of spikes,inter-burst interval,percentage of burst spikes,burst frequency,mean surprise,max surprise,Subject,Neuron,Stimuli
0.1697999999998956,17.667844522979063,17.667844522979063,3,0.0,1.0,1.1021712774164163,1.2972120071101245,1.2972120071101245,070913,S3U2,Ctl
0.530399999999986,7.541478129713623,7.541478129713623,4,0.0,0.8,1.0097950116125942,1.0855938985465166,1.0855938985465166,070913,S3U2,Ctl
0.2624999999999318,26.666666666673596,26.666666666673596,7,0.0,0.7,1.002506265664101,1.5858710058052325,1.5858710058052325,070913,S4U3,Ctl
0.30110000000001946,9.963467286615098,9.963467286615098,3,0.0,0.6,1.0206164523371404,0.8248652413411559,0.8248652413411559,070913,S4U3,Ctl
0.3716000000000008,26.91065662002147,29.865604778496653,10,0.4009999999999998,0.7142857142857143,2.0206102242877373,1.4706376896201183,1.4931460486798072,070921,S1U1,Ctl
0.7295999999999978,19.18859649122813,39.215686274509686,14,0.2333999999999996,0.8235294117647058,4.018888777253088,0.985088603571395,1.1937637071023417,070921,S1U1,Ctl
0.09199999999999875,32.608695652174355,32.608695652174355,3,0.0,0.16666666666666666,1.0672358591248694,0.9866907893186528,0.9866907893186528,070921,S1U1,Ctl
0.10580000000000211,75.61436672967713,75.61436672967713,8,0.0,0.36363636363636365,1.0375596596804249,2.2269965754522247,2.2269965754522247,070921,S1U1,Ctl
0.18500000000000227,48.64864864864805,86.83068017366283,9,0.5936999999999983,0.391304347826087,2.2735023303398894,1.2697955140358408,1.5452176219376956,070921,S1U1,Ctl
0.1418999999999997,21.141649048625837,21.141649048625837,3,0.0,0.2727272727272727,1.0042177144004865,1.1086354025129248,1.1086354025129248,070921,S2U1,Ctl
0.17360000000000042,23.041474654377826,23.041474654377826,4,0.0,0.4,1.1296882060551274,1.6342575032796829,1.6342575032796829,070921,S2U1,Ctl
0.17269999999999897,17.37116386797926,17.37116386797926,3,0.0,0.1875,1.0164667615368954,0.8914045361319777,0.8914045361319777,070921,S2U1,Ctl
0.15529999999999688,19.31745009658764,19.31745009658764,3,0.0,0.21428571428571427,1.009387301907738,0.7582170128510479,0.7582170128510479,070921,S2U1,Ctl
0.25619999999999976,35.12880562060893,108.69565217391452,9,0.2954000000000008,0.375,3.0469226081657625,0.9802787799702956,1.2791670288718988,070921,S3U1,Ctl
0.16599999999999326,54.21686746988172,63.96588486141096,9,0.6445000000000043,0.36,3.460207612456744,0.8936578831369061,0.9245041350816623,070921,S3U1,Ctl
0.16250000000000142,49.2307692307688,49.2307692307688,8,0.0,0.36363636363636365,1.048547761350532,1.6770347733337199,1.6770347733337199,070921,S3U1,Ctl
0.6926000000000059,21.65752237943961,40.691759918618665,15,0.04219999999999402,0.7894736842105263,4.004404845329838,1.215414801476598,1.8284695348746949,070921,S3U1,Ctl
0.0409000000000006,97.79951100244355,97.79951100244355,4,0.0,0.17391304347826086,1.009387301907738,1.2358014433444438,1.2358014433444438,070921,S3U1,Ctl
0.2988999999999997,33.45600535296089,89.82035928143627,10,0.314700000000002,0.5263157894736842,3.1052686057344046,1.0849744490181763,1.4616148029800877,070921,S3U2,Ctl
0.29390000000000427,40.83021435862479,54.54545454545131,12,0.587499999999995,0.42857142857142855,3.0376670716889413,1.2317102230490728,1.9334579131633902,070921,S3U2,Ctl
0.16620000000000346,42.11793020457193,58.737151248163464,7,0.2585999999999977,0.30434782608695654,2.415167250332088,1.4604040698104708,1.6039506761043145,070921,S3U2,Ctl
0.07920000000000016,50.505050505050406,50.505050505050406,4,0.0,0.14814814814814814,1.0306090899721643,1.3985636688368352,1.3985636688368352,070921,S3U2,Ctl
0.3763000000000005,7.972362476747265,7.972362476747265,3,0.0,0.375,1.0039152695512514,1.3790856206471216,1.3790856206471216,070921,S4U1,Ctl
0.05770000000000053,51.993067590987394,51.993067590987394,3,0.0,0.21428571428571427,1.0311404413281096,1.2532879774833396,1.2532879774833396,070921,S4U1,Ctl
0.1598000000000006,25.031289111389142,25.031289111389142,4,0.0,0.4444444444444444,1.0407993338884274,0.7263275380573946,0.7263275380573946,070921,S4U1,Ctl
0.5356000000000023,5.6011949215832475,5.6011949215832475,3,0.0,0.75,1.1030222810500803,0.8896190705581398,0.8896190705581398,070921,S4U2,Ctl
0.14710000000000178,20.394289598912057,20.394289598912057,3,0.0,0.42857142857142855,1.2181751735899649,0.9647904669090599,0.9647904669090599,070921,S4U2,Ctl
0.1961999999999975,15.290519877676036,15.290519877676036,3,0.0,0.42857142857142855,1.4630577907827311,0.6862382037075636,0.6862382037075636,070921,S4U2,Ctl
0.12859999999999872,85.53654743390443,95.05703422052915,11,0.01589999999999847,0.28205128205128205,3.0759766225776772,1.150455120661718,1.8276218626773566,070921,S1U3,Ctl
