,label,stimuli,S1U1,S2U1,S2U2,S3U1,S3U2,S4U1,S4U2,S4U3,S1U2,S1U3,S1U4,S3U3,S3U4,S4U4
0,0,Bea,"[0.052500000000009095, 0.061900000000036925, 0.11239999999997963, 0.1532999999999447, 0.18869999999992615, 0.2016999999999598, 0.24289999999996326, 0.34569999999996526, 0.3654000000000224, 0.45100000000002183, 0.7119000000000142, 0.7274999999999636, 0.7386999999999944, 0.7429999999999382, 0.8658000000000357, 0.8890999999999849, 0.9490999999999303, 0.9583999999999833, 0.9655999999999949, 0.9773999999999887, 0.9988999999999351]","[0.01239999999995689, 0.06200000000001182, 0.0986000000000331, 0.13179999999999836, 0.14999999999997726, 0.28110000000003765, 0.32769999999993615, 0.34379999999998745, 0.34749999999996817, 0.4335999999999558, 0.47889999999995325, 0.48299999999994725, 0.5072999999999865, 0.5124999999999318, 0.5213999999999714, 0.5318999999999505, 0.5634000000000015, 0.6414999999999509, 0.6703999999999724, 0.6884000000000015, 0.7355999999999767, 0.7714999999999463, 0.8108999999999469, 0.8402999999999565, 0.8506999999999607, 0.8573000000000093, 0.9055999999999358, 0.9583999999999833]","[0.6077000000000226, 0.9221999999999753]","[0.002399999999965985, 0.0544999999999618, 0.07809999999994943, 0.1312000000000353, 0.13459999999997763, 0.1673999999999296, 0.1955000000000382, 0.2057999999999538, 0.2458000000000311, 0.2828999999999269, 0.34050000000002, 0.3645000000000209, 0.39570000000003347, 0.4720999999999549, 0.49080000000003565, 0.4956999999999425, 0.5082999999999629, 0.5186999999999671, 0.530399999999986, 0.5425000000000182, 0.5965999999999667, 0.6015999999999622, 0.6395999999999731, 0.6499999999999773, 0.6539000000000215, 0.6589000000000169, 0.7273999999999887, 0.7508000000000266, 0.7608999999999924, 0.7848000000000184, 0.8066000000000031, 0.8192999999999984, 0.8233999999999924, 0.9406999999999925, 0.9502999999999702, 0.9551999999999907, 0.9723999999999933]","[0.09539999999992688, 0.106899999999996, 0.31759999999997035, 0.328899999999976, 0.34379999999998745, 0.3751999999999498, 0.4032999999999447, 0.4075000000000273, 0.4335999999999558, 0.48279999999999745, 0.5241999999999507, 0.7454999999999927, 0.8439999999999372, 0.92349999999999, 0.9831000000000358]","[0.07280000000002929, 0.16579999999999018, 0.18719999999996162, 0.1999999999999318, 0.2074000000000069, 0.28139999999996235, 0.3088000000000193, 0.3428000000000111, 0.3831000000000131, 0.3927999999999656, 0.40419999999994616, 0.43029999999998836, 0.44420000000002346, 0.4682999999999993, 0.47669999999993706, 0.5124999999999318, 0.5282999999999447, 0.5679000000000087, 0.585399999999936, 0.6152999999999338, 0.633899999999926, 0.6517000000000053, 0.6745999999999412, 0.693300000000022, 0.800899999999956, 0.9800000000000182]","[0.19269999999994525, 0.22419999999999618, 0.25339999999994234, 0.8800999999999704, 0.8890999999999849, 0.8960999999999331, 0.9406000000000176]",[],[0.0323999999999387],"[0.014800000000036562, 0.021200000000021646, 0.028900000000021464, 0.059099999999943975, 0.08420000000000982, 0.09230000000002292, 0.09619999999995343, 0.10090000000002419, 0.1070999999999458, 0.12990000000002055, 0.13429999999993925, 0.157100000000014, 0.1675000000000182, 0.1732999999999265, 0.18049999999993815, 0.19259999999997035, 0.21330000000000382, 0.2198999999999387, 0.2300000000000182, 0.23519999999996344, 0.23900000000003274, 0.24649999999996908, 0.2505999999999631, 0.2658000000000129, 0.2767999999999802, 0.28129999999998745, 0.292699999999968, 0.2968999999999369, 0.3021999999999707, 0.3068999999999278, 0.31510000000002947, 0.3260999999999967, 0.348700000000008, 0.3523999999999887, 0.3731999999999971, 0.40399999999999636, 0.41219999999998436, 0.425899999999956, 0.43250000000000455, 0.44420000000002346, 0.4551999999999907, 0.4615000000000009, 0.47100000000000364, 0.48680000000001655, 0.4954999999999927, 0.5398000000000138, 0.5480000000000018, 0.5620000000000118, 0.5651000000000295, 0.5753999999999451, 0.5919999999999845, 0.607599999999934, 0.6326000000000249, 0.6417999999999893, 0.6544999999999845, 0.6632999999999356, 0.6803999999999633, 0.685799999999972, 0.7178000000000111, 0.7328999999999724, 0.7504000000000133, 0.7549999999999955, 0.7581000000000131, 0.7718999999999596, 0.7843000000000302, 0.7916999999999916, 0.810799999999972, 0.8333000000000084, 0.8414999999999964, 0.8527000000000271, 0.8741999999999734, 0.9140999999999622, 0.9410000000000309]","[0.03769999999997253, 0.0764000000000351, 0.11969999999996617, 0.9108999999999696]","[0.20010000000002037, 0.515700000000038, 0.5557999999999765, 0.5789999999999509, 0.5842999999999847, 0.6182000000000016, 0.731899999999996, 0.8269000000000233, 0.8319000000000187, 0.8477000000000317]","[0.02580000000000382, 0.038000000000010914, 0.04250000000001819, 0.04899999999997817, 0.2300000000000182, 0.2658999999999878, 0.4875999999999294, 0.5499999999999545, 0.5919999999999845, 0.6463999999999714, 0.7804999999999609, 0.8600999999999885, 0.912900000000036, 0.9189999999999827, 0.9643999999999551]","[0.14210000000002765, 0.14670000000000982, 0.1958999999999378, 0.4917000000000371, 0.6589000000000169, 0.671100000000024, 0.6884000000000015, 0.7283999999999651, 0.7346999999999753, 0.7871000000000095, 0.9093000000000302, 0.9643999999999551, 0.9915999999999485]"
1,0,Bea,"[0.011499999999955435, 0.028199999999969805, 0.05299999999999727, 0.06430000000000291, 0.13269999999999982, 0.13810000000000855, 0.14869999999996253, 0.16109999999991942, 0.21330000000000382, 0.21829999999999927, 0.22879999999997835, 0.24519999999995434, 0.292699999999968, 0.37199999999995725, 0.40459999999995944, 0.41800000000000637, 0.435799999999972, 0.44029999999997926, 0.4655999999999949, 0.6111999999999398, 0.7151999999999816, 0.7314999999999827, 0.7404999999999973, 0.7592999999999392, 0.7683999999999287, 0.8183999999999969, 0.8369000000000142, 0.8833999999999378, 0.893100000000004]","[0.04689999999993688, 0.07159999999998945, 0.08849999999995362, 0.16489999999998872, 0.1777999999999338, 0.19819999999992888, 0.27749999999991815, 0.36779999999998836, 0.5931999999999107, 0.7060999999999922]","[0.21829999999999927, 0.35839999999996053, 0.6299999999999955]","[0.04899999999997817, 0.07749999999998636, 0.09139999999990778, 0.11869999999998981, 0.12950000000000728, 0.18809999999996307, 0.27159999999992124, 0.2818999999999505, 0.36559999999997217, 0.369199999999978, 0.46469999999999345, 0.4761999999999489, 0.48889999999994416, 0.5838999999999714, 0.5917999999999211, 0.6020999999999503, 0.6509999999999536, 0.6556999999999107, 0.7837999999999283, 0.7976999999999634, 0.8465999999999667, 0.9212999999999738, 0.9429999999999836, 0.9556999999999789, 0.9607999999999493, 0.9942999999999529]","[0.012599999999906686, 0.05419999999992342, 0.08429999999998472, 0.10910000000001219, 0.1230999999999085, 0.13659999999993033, 0.14609999999993306, 0.17250000000001364, 0.20869999999990796, 0.24519999999995434, 0.27749999999991815, 0.2863999999999578, 0.32779999999991105, 0.3508999999999105, 0.3610999999999649, 0.39049999999997453, 0.43099999999992633, 0.4944999999999027, 0.5620000000000118, 0.6313000000000102, 0.682399999999916, 0.7684999999999036, 0.8046999999999116, 0.8345999999999094, 0.8697999999999411, 0.9289999999999736]","[0.031099999999923966, 0.04589999999996053, 0.11269999999990432, 0.15800000000001546, 0.24849999999992178, 0.25889999999992597, 0.2746999999999389, 0.28549999999995634, 0.36169999999992797, 0.37409999999999854, 0.421799999999962, 0.46069999999997435, 0.5087999999999511, 0.5191999999999553, 0.5332999999999402, 0.583699999999908, 0.5910999999999831, 0.6382999999999583, 0.6598999999999933, 0.6690999999999576, 0.7490999999999985, 0.7709999999999582, 0.7980999999999767, 0.8265999999999849, 0.8330999999999449, 0.9050999999999476, 0.9683999999999742, 0.9834999999999354]","[0.18049999999993815, 0.19259999999997035, 0.3085999999999558, 0.35429999999996653, 0.3852999999999156, 0.4250999999999294, 0.5478999999999132, 0.5588999999999942, 0.7376999999999043]",[],[0.007399999999961437],"[9.999999997489795e-05, 0.019199999999955253, 0.03260000000000218, 0.0364999999999327, 0.04289999999991778, 0.07179999999993925, 0.08600000000001273, 0.11969999999996617, 0.1292999999999438, 0.1574999999999136, 0.17799999999999727, 0.19829999999990378, 0.20539999999994052, 0.22109999999997854, 0.27159999999992124, 0.2758999999999787, 0.2788999999999078, 0.31959999999992306, 0.33979999999996835, 0.3465999999999667, 0.35820000000001073, 0.4313999999999396, 0.4936999999999898, 0.4981999999999971, 0.5412000000000035, 0.5512999999999693, 0.5595999999999322, 0.5932999999999993, 0.6021999999999252, 0.6177000000000135, 0.6865999999999985, 0.6957999999999629, 0.7232999999999947, 0.7732999999999493, 0.8021999999999707, 0.897199999999998, 0.9465000000000146, 0.9494999999999436, 0.9552999999999656, 0.9757999999999356]","[0.6603999999999814, 0.8763000000000147]","[0.1694999999999709, 0.17869999999993524, 0.43849999999997635, 0.5974999999999682, 0.6106999999999516]","[0.04329999999993106, 0.0747000000000071, 0.15269999999998163, 0.3085999999999558, 0.3143000000000029, 0.3330999999999449, 0.35419999999999163, 0.5375999999999976, 0.5576999999999543, 0.5801000000000158, 0.8570999999999458]","[0.1349999999999909, 0.4901999999999589, 0.7803000000000111, 0.7836999999999534, 0.9522999999999229]"
2,0,Bea,"[0.1473999999999478, 0.19049999999992906, 0.29919999999992797, 0.407799999999952, 0.435799999999972, 0.4736000000000331, 0.49320000000000164, 0.5380000000000109, 0.6268000000000029, 0.63900000000001, 0.772199999999998, 0.7965000000000373, 0.800200000000018, 0.8139999999999645, 0.8288000000000011, 0.8374000000000024, 0.8528999999999769, 0.897199999999998, 0.9154999999999518, 0.9230999999999767, 0.9718000000000302]","[0.03700000000003456, 0.08349999999995816, 0.0887000000000171, 0.2948999999999842, 0.32910000000003947, 0.35399999999992815, 0.39019999999993615, 0.5565000000000282, 0.6419999999999391, 0.6957999999999629, 0.8188000000000102, 0.9353999999999587]","[0.4815999999999576, 0.6648000000000138]","[0.10820000000001073, 0.20010000000002037, 0.2058999999999287, 0.250699999999938, 0.2764999999999418, 0.28759999999999764, 0.29179999999996653, 0.3347999999999729, 0.35149999999998727, 0.3669999999999618, 0.3885999999999967, 0.438199999999938, 0.4940000000000282, 0.5585999999999558, 0.6173999999999751, 0.6218000000000075, 0.6412000000000262, 0.6473999999999478, 0.653699999999958, 0.6668999999999414, 0.8129999999999882, 0.8615999999999531, 0.8695999999999913, 0.9221999999999753, 0.9261999999999944, 0.9483999999999924, 0.9932000000000016]","[0.05750000000000455, 0.06539999999995416, 0.07849999999996271, 0.1250999999999749, 0.14030000000002474, 0.19650000000001455, 0.31960000000003674, 0.34000000000003183, 0.5183999999999287, 0.5394999999999754, 0.7404999999999973, 0.9659000000000333]","[0.0005999999999630745, 0.02879999999993288, 0.05989999999997053, 0.14959999999996398, 0.20410000000003947, 0.2336999999999989, 0.29340000000001965, 0.3350000000000364, 0.3953000000000202, 0.412900000000036, 0.4475999999999658, 0.49260000000003856, 0.5257000000000289, 0.5476999999999634, 0.5753999999999451, 0.5991999999999962, 0.6304000000000087, 0.7289999999999281, 0.7477000000000089, 0.7848999999999933, 0.8469000000000051, 0.91700000000003, 0.9388999999999896]","[0.014999999999986358, 0.02109999999993306, 0.11189999999999145, 0.13850000000002183, 0.15620000000001255, 0.22860000000002856, 0.387299999999982, 0.8428000000000111, 0.9818000000000211]",[],[0.33979999999996835],"[0.021299999999996544, 0.03710000000000946, 0.04800000000000182, 0.05480000000000018, 0.07240000000001601, 0.08179999999993015, 0.0887000000000171, 0.09320000000002437, 0.10590000000001965, 0.11749999999994998, 0.12749999999994088, 0.13850000000002183, 0.1634999999999991, 0.177599999999984, 0.2116999999999507, 0.22079999999994016, 0.24529999999992924, 0.28379999999992833, 0.29179999999996653, 0.29509999999993397, 0.30729999999994106, 0.3242999999999938, 0.3451000000000022, 0.34969999999998436, 0.3525999999999385, 0.37590000000000146, 0.3867999999999938, 0.3912000000000262, 0.40409999999997126, 0.41669999999999163, 0.421100000000024, 0.4797999999999547, 0.5031999999999925, 0.5243000000000393, 0.5585999999999558, 0.5690999999999349, 0.5992999999999711, 0.6201999999999543, 0.6318999999999733, 0.6362000000000307, 0.6555999999999358, 0.7152999999999565, 0.7921000000000049, 0.8038000000000238, 0.8856999999999289, 0.9285999999999603, 0.943300000000022]","[0.06539999999995416, 0.22749999999996362, 0.4511999999999716, 0.4979999999999336, 0.9630999999999403]","[0.013699999999971624, 0.025599999999940337, 0.03499999999996817, 0.2580000000000382, 0.3728999999999587, 0.38030000000003383, 0.4329999999999927, 0.6948999999999614, 0.6992999999999938, 0.707300000000032, 0.7492999999999483]","[0.13649999999995543, 0.16079999999999472, 0.24540000000001783, 0.2828999999999269, 0.2948000000000093, 0.31159999999999854, 0.45470000000000255, 0.5348000000000184, 0.5502999999999929, 0.6376000000000204, 0.7442999999999529, 0.9032999999999447, 0.91599999999994, 0.9312999999999647, 0.9583000000000084, 0.9878999999999678]","[0.03829999999993561, 0.6930999999999585, 0.7015999999999849, 0.817299999999932, 0.8235999999999422, 0.9434999999999718]"
3,0,Bea,"[0.005199999999945248, 0.01670000000001437, 0.02400000000000091, 0.04139999999995325, 0.06619999999998072, 0.0887000000000171, 0.21479999999996835, 0.23419999999998709, 0.25729999999998654, 0.2744999999999891, 0.29200000000003, 0.2962999999999738, 0.3108999999999469, 0.39570000000003347, 0.4395999999999276, 0.5019999999999527, 0.5408999999999651, 0.6241999999999734, 0.6480999999999995, 0.6673999999999296, 0.71550000000002, 0.7541999999999689, 0.8256000000000085, 0.875, 0.925899999999956, 0.9334999999999809, 0.9372999999999365]","[0.0746000000000322, 0.15589999999997417, 0.21600000000000819, 0.28700000000003456, 0.320699999999988, 0.32589999999993324, 0.35429999999996653, 0.39570000000003347, 0.40219999999999345, 0.42849999999998545, 0.4592000000000098, 0.5104000000000042, 0.5151999999999362, 0.5226000000000113, 0.5396999999999252, 0.5919000000000096, 0.6550999999999476, 0.7019000000000233, 0.7782999999999447, 0.7947000000000344, 0.8207999999999629, 0.858600000000024, 0.9736000000000331, 0.9901999999999589]","[0.12159999999994398, 0.7395999999999958, 0.8251999999999953, 0.9798999999999296]","[0.06740000000002055, 0.0968000000000302, 0.12419999999997344, 0.2839999999999918, 0.2948999999999842, 0.3020999999999958, 0.3061999999999898, 0.31949999999994816, 0.3328000000000202, 0.3667000000000371, 0.40219999999999345, 0.429300000000012, 0.4777000000000271, 0.5122000000000071, 0.5414999999999281, 0.5814000000000306, 0.6190000000000282, 0.6827999999999292, 0.6902999999999793, 0.699799999999982, 0.7085999999999331, 0.7504000000000133, 0.8045999999999367, 0.8514999999999873, 0.8799000000000206, 0.9288999999999987, 0.9519000000000233]","[0.028400000000033288, 0.07280000000002929, 0.2076999999999316, 0.2536999999999807, 0.2886999999999489, 0.3108999999999469, 0.5702999999999747, 0.6550999999999476, 0.6648999999999887, 0.7631000000000085, 0.7828999999999269, 0.7944999999999709, 0.8886999999999716, 0.915300000000002, 0.9565999999999804, 0.9734999999999445]","[0.07359999999994216, 0.09449999999992542, 0.11990000000002965, 0.15689999999995052, 0.2257999999999356, 0.2298999999999296, 0.39829999999994925, 0.4434999999999718, 0.5361000000000331, 0.5524000000000342, 0.5814000000000306, 0.5909000000000333, 0.6055999999999813, 0.6636999999999489, 0.6821999999999662, 0.6856999999999971, 0.7328999999999724, 0.7730000000000246, 0.7982999999999265, 0.8573999999999842, 0.8915999999999258, 0.9044000000000096, 0.9204999999999472]","[0.020999999999958163, 0.024900000000002365, 0.2884999999999991, 0.3246000000000322, 0.34739999999999327, 0.3509999999999991, 0.36990000000002965, 0.4069999999999254, 0.4732000000000198, 0.5466000000000122, 0.5729999999999791, 0.6272000000000162, 0.7233999999999696, 0.7630000000000337, 0.7777999999999565, 0.8500000000000227, 0.8604000000000269]","[0.2558999999999969, 0.3829999999999245]","[0.11400000000003274, 0.613399999999956, 0.8011000000000195]","[0.04769999999996344, 0.05389999999999873, 0.08510000000001128, 0.10259999999993852, 0.11799999999993815, 0.12760000000002947, 0.1451999999999316, 0.15869999999995343, 0.165300000000002, 0.17650000000003274, 0.18499999999994543, 0.19499999999993634, 0.20089999999993324, 0.22730000000001382, 0.2441000000000031, 0.2639000000000351, 0.26679999999998927, 0.27949999999998454, 0.3188999999999851, 0.3369000000000142, 0.3568000000000211, 0.3915999999999258, 0.41279999999994743, 0.42020000000002256, 0.42650000000003274, 0.435100000000034, 0.44669999999996435, 0.452199999999948, 0.4555000000000291, 0.4591000000000349, 0.463799999999992, 0.5104000000000042, 0.530399999999986, 0.5733999999999924, 0.5846000000000231, 0.5953999999999269, 0.6028999999999769, 0.6187999999999647, 0.6295000000000073, 0.6445999999999685, 0.6510999999999285, 0.6757999999999811, 0.6788999999999987, 0.6825999999999794, 0.6902000000000044, 0.6942999999999984, 0.7264999999999873, 0.741800000000012, 0.765700000000038, 0.7712000000000216, 0.7816000000000258, 0.8116999999999734, 0.8185999999999467, 0.8414000000000215, 0.8591999999999871, 0.8847999999999274, 0.9053000000000111, 0.9460000000000264, 0.9502999999999702, 0.9547000000000025, 0.9652999999999565, 0.9773999999999887, 0.9902999999999338]","[0.05880000000001928, 0.5254999999999654, 0.5331999999999653, 0.6549999999999727, 0.7115999999999758]","[0.12749999999994088, 0.17719999999997071, 0.3936999999999671, 0.4096999999999298, 0.44039999999995416, 0.6498000000000275, 0.6732999999999265, 0.7132000000000289, 0.7369999999999663, 0.7685999999999922, 0.8197999999999865, 0.8260000000000218, 0.8328000000000202, 0.8420999999999594]","[0.018299999999953798, 0.04470000000003438, 0.08240000000000691, 0.10779999999999745, 0.13999999999998636, 0.16449999999997544, 0.19679999999993925, 0.22820000000001528, 0.27940000000000964, 0.4198999999999842, 0.4481999999999289, 0.45719999999994343, 0.4642999999999802, 0.5272999999999683, 0.5767999999999347, 0.5901999999999816, 0.6025999999999385, 0.6158000000000357, 0.6621000000000095, 0.7234999999999445, 0.7458000000000311, 0.7780999999999949, 0.7916999999999916, 0.8827999999999747, 0.9854000000000269]","[0.1392999999999347, 0.1514999999999418, 0.18319999999994252, 0.21529999999995653, 0.6206999999999425]"
4,0,Bea,"[0.0028999999999541615, 0.013199999999983447, 0.05709999999999127, 0.08100000000001728, 0.11029999999993834, 0.19100000000003092, 0.23259999999993397, 0.3088000000000193, 0.36169999999992797, 0.3930000000000291, 0.4514000000000351, 0.47100000000000364, 0.4815999999999576, 0.4978999999999587, 0.7146999999999935, 0.7953999999999724, 0.8497999999999593, 0.8591000000000122, 0.8800999999999704, 0.8900999999999613, 0.9967000000000326]","[0.0013000000000147338, 0.06290000000001328, 0.23739999999997963, 0.25090000000000146, 0.31399999999996453, 0.32920000000001437, 0.49500000000000455, 0.5063000000000102, 0.5909000000000333, 0.6965000000000146, 0.7830000000000155, 0.8015000000000327]",[],"[0.027799999999956526, 0.080600000000004, 0.10370000000000346, 0.1532999999999447, 0.15809999999999036, 0.17219999999997526, 0.2576999999999998, 0.3048999999999751, 0.32399999999995543, 0.6177999999999884, 0.6259000000000015, 0.7413000000000238, 0.8646999999999707]","[0.1815000000000282, 0.2297999999999547, 0.292699999999968, 0.4130000000000109, 0.47500000000002274, 0.5526999999999589, 0.6109000000000151, 0.6537999999999329, 0.7959999999999354, 0.8351999999999862, 0.8509999999999991, 0.9361999999999853, 0.9890000000000327]","[0.0050999999999703505, 0.06769999999994525, 0.1310999999999467, 0.13429999999993925, 0.1713999999999487, 0.2119000000000142, 0.231899999999996, 0.2777999999999565, 0.2968999999999369, 0.31389999999998963, 0.3324000000000069, 0.3369000000000142, 0.3427000000000362, 0.37000000000000455, 0.4298000000000002, 0.46719999999993433, 0.49850000000003547, 0.5124999999999318, 0.6039999999999281, 0.6078999999999724, 0.6182999999999765, 0.7038000000000011, 0.7345000000000255, 0.7400000000000091, 0.7802000000000362, 0.8275999999999613, 0.8869999999999436, 0.8976000000000113, 0.9438000000000102]","[0.0013000000000147338, 0.3242000000000189, 0.6663999999999533, 0.6902000000000044, 0.7898000000000138, 0.8656999999999471]","[0.19519999999999982, 0.6965999999999894]",[0.23749999999995453],"[0.048800000000028376, 0.05999999999994543, 0.06529999999997926, 0.06999999999993634, 0.0866999999999507, 0.17039999999997235, 0.21879999999998745, 0.294399999999996, 0.3127999999999247, 0.31960000000003674, 0.32330000000001746, 0.3651999999999589, 0.3772999999999911, 0.455600000000004, 0.47509999999999764, 0.4863000000000284, 0.5032999999999674, 0.5082999999999629, 0.5173999999999523, 0.5719000000000278, 0.5909000000000333, 0.5962999999999283, 0.6036000000000286, 0.6118999999999915, 0.6391999999999598, 0.6442999999999302, 0.661200000000008, 0.6763999999999442, 0.6935999999999467, 0.7228999999999814, 0.769800000000032, 0.7790999999999713, 0.7853000000000065, 0.8333000000000084, 0.8392000000000053, 0.9040999999999713, 0.9112999999999829, 0.9144000000000005, 0.9256000000000313, 0.9384000000000015, 0.9446000000000367, 0.9642000000000053, 0.9791999999999916, 0.9823000000000093]","[0.009900000000016007, 0.19889999999998054, 0.2981999999999516, 0.47879999999997835, 0.8052000000000135, 0.8106000000000222]","[0.046399999999948704, 0.056199999999989814, 0.06569999999999254, 0.8215999999999894]","[0.11249999999995453, 0.1432999999999538, 0.20320000000003802, 0.3006000000000313, 0.3121999999999616, 0.3729999999999336, 0.3795000000000073, 0.46289999999999054, 0.5010999999999513, 0.5062000000000353, 0.5112000000000307, 0.5561999999999898, 0.5643999999999778, 0.6716000000000122, 0.7087000000000216, 0.7138999999999669, 0.7296000000000049, 0.746599999999944, 0.7613000000000056, 0.7648000000000366, 0.828200000000038, 0.8591999999999871, 0.8950999999999567, 0.91599999999994]","[0.06299999999998818, 0.15789999999992688, 0.3623999999999796, 0.41430000000002565, 0.4338000000000193, 0.4843999999999369, 0.48879999999996926, 0.5430000000000064, 0.5498999999999796, 0.570699999999988, 0.8243999999999687, 0.8815999999999349]"
5,0,Bol,"[0.1294999999997799, 0.13409999999976208, 0.13869999999997162, 0.1434999999999036, 0.14849999999978536, 0.15849999999977626, 0.19429999999988468, 0.20939999999995962, 0.2967999999998483, 0.34179999999992106, 0.42449999999985266, 0.4462999999998374, 0.458299999999781, 0.47299999999995634, 0.7752999999997883, 0.8408999999999196, 0.9226999999998498, 0.935399999999845, 0.9920999999999367]","[0.08459999999990941, 0.09449999999992542, 0.1435999999998785, 0.30149999999980537, 0.36179999999990287, 0.64449999999988, 0.8178999999997814, 0.8407999999999447, 0.9437999999997828]","[0.13879999999994652, 0.22689999999988686, 0.7521999999999025, 0.8310999999998785, 0.8521999999998116]","[0.012999999999919964, 0.01859999999987849, 0.0307999999997719, 0.05289999999990869, 0.10449999999991633, 0.1596999999999298, 0.20439999999985048, 0.2522999999998774, 0.26359999999976935, 0.2931999999998425, 0.3351999999997588, 0.42899999999985994, 0.44509999999991123, 0.5021999999999025, 0.527599999999893, 0.5379999999997835, 0.6587999999999283, 0.7081999999998061, 0.8031999999998334, 0.8245999999999185, 0.8690999999998894, 0.882799999999861, 0.9066999999997734, 0.935399999999845, 0.9839999999999236, 0.9966999999999189]","[0.06339999999977408, 0.08679999999981192, 0.15499999999997272, 0.27939999999989595, 0.35989999999992506, 0.38019999999983156, 0.434099999999944, 0.43859999999995125, 0.5850999999997839, 0.6445999999998548, 0.8459999999997763, 0.9903999999999087]","[0.07119999999986248, 0.16069999999990614, 0.3514999999997599, 0.48499999999989996, 0.5592999999998938, 0.7382999999997537, 0.823399999999765, 0.8659999999997581, 0.9560999999998785]","[0.027399999999943248, 0.23029999999994288, 0.38449999999988904, 0.5840999999998076, 0.9211999999997715]","[0.07559999999989486, 0.13879999999994652, 0.4919999999999618, 0.6149999999997817, 0.7521999999999025, 0.7832999999998265, 0.8334999999999582, 0.8785999999997784, 0.91599999999994]",[],"[0.008699999999862484, 0.04329999999981737, 0.05289999999990869, 0.07789999999977226, 0.08489999999983411, 0.0929999999998472, 0.10429999999996653, 0.11089999999990141, 0.11629999999991014, 0.16809999999986758, 0.2565999999999349, 0.2700999999999567, 0.3150999999998021, 0.3245999999999185, 0.336699999999837, 0.462099999999964, 0.4878999999998541, 0.4988999999998214, 0.5053999999997814, 0.5091999999999643, 0.5320999999999003, 0.5445999999999458, 0.5665999999998803, 0.5956999999998516, 0.6269999999999527, 0.6580999999998767, 0.66599999999994, 0.6713999999999487, 0.7084999999999582, 0.7691999999999553, 0.7893999999998869, 0.8016999999997552, 0.8178999999997814, 0.8537999999998647, 0.9145999999998367]","[0.22699999999986176, 0.41439999999988686]","[0.11019999999984975, 0.14869999999996253, 0.5772999999999229]","[0.11339999999995598, 0.7988999999997759, 0.9804999999998927]","[0.1269999999999527, 0.13279999999986103, 0.16719999999986612, 0.2175999999999476, 0.3166999999998552, 0.434099999999944, 0.44499999999993634, 0.5056999999999334, 0.529399999999896, 0.599699999999757, 0.6107999999999265, 0.6966999999999643, 0.7223999999998796, 0.7965999999998985, 0.8158999999998287]"
