,label,stimuli,S1U1,S2U1,S2U2,S2U3,S2U4,S2U5,S3U1,S3U2,S4U1,S1U2,S1U3,S1U4,S3U3,S2U6,S3U4
0,0,Bea,"[0.5975000000000819, 1.1290999999998803]","[0.07320000000004256, 0.16540000000009059, 0.1693000000000211, 0.19910000000004402, 0.3833999999999378, 0.5722000000000662, 0.5897999999999683, 0.5953999999999269, 0.6071999999999207, 0.6129000000000815, 0.6265000000000782, 0.6352999999999156, 0.6621999999999844, 0.6709000000000742, 0.675899999999956, 0.6941999999999098, 0.7055000000000291, 0.7131999999999152, 0.7214999999998781, 0.7320999999999458, 0.7915000000000418, 0.7974999999999, 0.817299999999932, 0.9816000000000713, 1.0774999999998727, 1.147799999999961]","[0.030600000000049477, 0.03440000000000509, 0.06169999999997344, 0.07169999999996435, 0.10760000000004766, 0.13909999999987122, 0.18200000000001637, 0.1876999999999498, 0.38210000000003674, 0.47689999999988686, 0.5291999999999462, 0.5979999999999563, 0.6473000000000866, 0.6929999999999836, 0.7026000000000749, 0.7119999999999891, 0.7416000000000622, 0.7691999999999553, 0.7730999999998858, 0.789600000000064, 0.8028999999999087, 0.8162999999999556, 0.8242000000000189, 0.9695999999999003, 1.0049999999998818, 1.10349999999994, 1.1350999999999658]","[0.003400000000056025, 0.03050000000007458, 0.03579999999988104, 0.06169999999997344, 0.10179999999991196, 0.13909999999987122, 0.17429999999990287, 0.21509999999989304, 0.2499000000000251, 0.3204000000000633, 0.34019999999986794, 0.37979999999993197, 0.43000000000006366, 0.47679999999991196, 0.5290999999999713, 0.6057000000000698, 0.6248000000000502, 0.650899999999865, 0.674199999999928, 0.7006999999998698, 0.7270000000000891, 0.738800000000083, 0.7437999999999647, 0.7691999999999553, 0.7895000000000891, 0.8028999999999087, 0.8161999999999807, 0.8242999999999938, 0.8279999999999745, 1.0073999999999614, 1.1223999999999705, 1.1433999999999287]","[0.007699999999886131, 0.02250000000003638, 0.03279999999995198, 0.04719999999997526, 0.05099999999993088, 0.055000000000063665, 0.08169999999995525, 0.0888999999999669, 0.10519999999996799, 0.1090999999998985, 0.1268000000000029, 0.15409999999997126, 0.16419999999993706, 0.1756000000000313, 0.18990000000007967, 0.1973000000000411, 0.22019999999997708, 0.2300999999999931, 0.2697000000000571, 0.2739999999998872, 0.2800999999999476, 0.2841000000000804, 0.3285000000000764, 0.3611000000000786, 0.3834999999999127, 0.39030000000002474, 0.4194999999999709, 0.4601999999999862, 0.4755000000000109, 0.48700000000008004, 0.49109999999996035, 0.5128999999999451, 0.5251000000000658, 0.5480000000000018, 0.557399999999916, 0.56899999999996, 0.6075000000000728, 0.6161999999999352, 0.626399999999876, 0.6322999999999865, 0.6410000000000764, 0.6457000000000335, 0.6519000000000688, 0.6609000000000833, 0.6655000000000655, 0.6821999999999662, 0.7171000000000731, 0.7339999999999236, 0.7584999999999127, 0.766399999999976, 0.7717000000000098, 0.7914000000000669, 0.825800000000072, 0.8380999999999403, 0.8648000000000593, 0.8761999999999261, 0.9104999999999563, 0.9185999999999694, 0.9236000000000786, 0.93100000000004, 0.9346000000000458, 0.9432999999999083, 0.9616000000000895, 0.9659999999998945, 0.9990999999999985, 1.0142000000000735, 1.071999999999889, 1.075900000000047, 1.0933999999999742, 1.1009999999998854, 1.1045999999998912, 1.1097999999999502, 1.129699999999957, 1.1585999999999785, 1.1710000000000491, 1.179200000000037]","[0.020500000000083674, 0.04919999999992797, 0.12269999999989523, 0.15269999999986794, 0.18299999999999272, 0.5769000000000233, 0.6007999999999356, 0.6144999999999072, 0.9088999999999032, 0.9293999999999869, 0.9417000000000826, 0.968599999999924]","[0.08410000000003492, 0.11120000000005348, 0.1413000000000011, 0.17419999999992797, 0.22540000000003602, 0.27359999999998763, 0.342200000000048, 0.38200000000006185, 0.40640000000007603, 0.470299999999952, 0.47669999999993706, 0.5252000000000407, 0.5465999999998985, 0.611699999999928, 0.624599999999873, 0.6411000000000513, 0.6725999999998749, 0.6839999999999691, 0.6940999999999349, 0.7187999999998738, 0.7426000000000386, 0.7880999999999858, 0.807700000000068, 0.824100000000044, 0.8414999999999964, 0.8807999999999083, 0.9222999999999502, 0.9459999999999127, 1.004799999999932, 1.0960999999999785, 1.136299999999892]","[0.001299999999901047, 0.03520000000003165, 0.060400000000072396, 0.19219999999995707, 0.27340000000003783, 0.34199999999987085, 0.366800000000012, 0.4701999999999771, 0.4999000000000251, 0.5465999999998985, 0.5644999999999527, 0.9252999999998792, 0.9526000000000749, 0.968599999999924, 0.9898000000000593, 1.0958000000000538, 1.1211000000000695, 1.1767999999999574]","[0.07670000000007349, 0.1512000000000171, 0.21920000000000073, 0.25909999999998945, 0.29529999999999745, 0.37619999999992615, 0.4752000000000862, 0.5416999999999916, 0.5953999999999269, 0.6885999999999513, 0.7336999999999989, 0.7973999999999251, 0.8454999999999018, 0.8921000000000276, 0.9812999999999192, 1.0161000000000513, 1.134999999999991, 1.1566000000000258]","[0.030700000000024374, 0.10779999999999745, 0.40820000000007894, 0.650899999999865, 0.6630999999999858, 0.6673000000000684, 0.6748000000000047, 0.8186000000000604, 0.917699999999968, 1.0102999999999156]","[0.020399999999881402, 0.038399999999910506, 0.1353999999998905, 0.1695999999999458, 0.18270000000006803, 0.22489999999993415, 0.24060000000008586, 0.26269999999999527, 0.34349999999994907, 0.41390000000001237, 0.47689999999988686, 0.5072999999999865, 0.5578000000000429, 0.5815999999999804, 0.5907999999999447, 0.6135999999999058, 0.6220000000000709, 0.6347000000000662, 0.6648999999999887, 0.6794999999999618, 0.705600000000004, 0.7191000000000258, 0.7246999999999844, 0.7436000000000149, 0.7824000000000524, 0.9088999999999032, 0.9417000000000826, 0.9665999999999713, 1.096900000000005, 1.1012000000000626]","[0.13249999999993634, 0.19519999999988613, 0.2316000000000713, 0.24729999999999563, 0.2626000000000204, 0.3817999999998847, 0.3885999999999967, 0.4069999999999254, 0.4152999999998883, 0.4193000000000211, 0.4441999999999098, 0.5861999999999625, 0.6611000000000331, 0.741800000000012]","[0.03289999999992688, 0.05029999999987922, 0.058399999999892316, 0.06529999999997926, 0.07179999999993925, 0.08019999999987704, 0.13040000000000873, 0.13889999999992142, 0.15809999999987667, 0.169399999999996, 0.19650000000001455, 0.21869999999989886, 0.2763999999999669, 0.2830999999998767, 0.2908999999999651, 0.3125, 0.35960000000000036, 0.3998999999998887, 0.4052999999998974, 0.4331999999999425, 0.4958999999998923, 0.51299999999992, 0.570699999999988, 0.5764999999998963, 0.5842999999999847, 0.5895000000000437, 0.608600000000024, 0.6211000000000695, 0.6323999999999614, 0.6639999999999873, 0.6748000000000047, 0.6820000000000164, 0.70699999999988, 0.7151999999998679, 0.7337999999999738, 0.7385999999999058, 0.759900000000016, 0.764699999999948, 0.8034999999999854, 0.876399999999876, 0.8910000000000764, 0.9137000000000626, 0.9186999999999443, 0.9236000000000786, 0.9365999999999985, 0.9619999999999891, 0.977100000000064, 0.9990000000000236, 1.0036000000000058, 1.024599999999964, 1.0499999999999545, 1.0544999999999618, 1.072300000000041, 1.0760999999999967, 1.10349999999994, 1.1129000000000815, 1.1578999999999269, 1.1712999999999738, 1.1794999999999618]","[0.0061000000000603904, 0.03449999999997999, 0.1352999999999156, 0.45470000000000255, 0.5488000000000284, 0.5815999999999804, 0.6394000000000233, 0.6570999999999003, 0.664299999999912, 0.7140999999999167, 0.7305999999998676, 0.8808999999998832, 0.9196999999999207, 0.9458999999999378, 1.0015000000000782, 1.0437999999999192, 1.0734999999999673, 1.1062999999999192, 1.1350999999999658]","[0.0015000000000782165, 0.035399999999981446, 0.06069999999999709, 0.16489999999998872, 0.19229999999993197, 0.3423000000000229, 0.3670999999999367, 0.5, 0.5647999999998774, 0.7026000000000749, 0.824100000000044, 0.9528999999999996, 0.9691000000000258, 0.990099999999984, 1.1213999999999942, 1.1769999999999072]"
1,0,Bea,"[0.2401999999999589, 0.4377999999999247, 0.4838999999999487, 0.5501999999999043]","[0.04299999999989268, 0.0705000000000382, 0.14879999999993743, 0.21859999999992397, 0.3867999999999938, 0.43849999999997635, 0.4772000000000389, 0.48460000000000036, 0.51299999999992, 0.5189000000000306, 0.5290999999999713, 0.562099999999873, 0.6011000000000877, 0.6134999999999309, 0.6471999999998843, 0.6503999999999905, 0.6917000000000826, 0.7082000000000335, 0.7375999999999294, 0.7680000000000291, 0.7763999999999669, 0.7826000000000022, 0.9187999999999192, 1.108199999999897, 1.1747000000000298]","[0.141399999999976, 0.21219999999993888, 0.2417000000000371, 0.4273000000000593, 0.5641000000000531, 0.6061999999999443, 0.6322000000000116, 0.6620000000000346, 0.6746000000000549, 0.6903999999999542, 0.6960999999998876, 0.708699999999908, 0.7669000000000779, 0.8097999999999956, 0.8177000000000589, 0.9285999999999603, 0.9605999999998858, 1.0792999999998756, 1.1275000000000546, 1.1322999999999865]","[0.07449999999994361, 0.09040000000004511, 0.1312000000000353, 0.1413000000000011, 0.21649999999999636, 0.241800000000012, 0.2737999999999374, 0.4773000000000138, 0.5178000000000793, 0.5641000000000531, 0.6060999999999694, 0.616399999999885, 0.6322000000000116, 0.6542999999999211, 0.6657000000000153, 0.67450000000008, 0.6863000000000739, 0.6962000000000899, 0.7211999999999534, 0.7364000000000033, 0.7563999999999851, 0.7669000000000779, 0.7916000000000167, 0.8106999999999971, 0.8177000000000589, 0.8489999999999327, 0.8671999999999116, 0.9198999999998705, 0.97849999999994, 1.0715999999999894, 1.0794000000000779, 1.1274000000000797, 1.134499999999889, 1.1484000000000378, 1.1684000000000196]","[0.01209999999991851, 0.02430000000003929, 0.02970000000004802, 0.03950000000008913, 0.04469999999992069, 0.05580000000009022, 0.05960000000004584, 0.10819999999989705, 0.1230000000000473, 0.13679999999999382, 0.1471999999998843, 0.1812999999999647, 0.18830000000002656, 0.20949999999993452, 0.2401999999999589, 0.26279999999997017, 0.304300000000012, 0.3111999999998716, 0.31970000000001164, 0.3373999999998887, 0.34580000000005384, 0.35809999999992215, 0.3911000000000513, 0.4757999999999356, 0.4858999999999014, 0.5323000000000775, 0.5430999999998676, 0.5558000000000902, 0.5788000000000011, 0.5828999999998814, 0.5910999999998694, 0.6058000000000447, 0.6208999999998923, 0.6251999999999498, 0.6305999999999585, 0.6431999999999789, 0.6637000000000626, 0.6697999999998956, 0.6768999999999323, 0.7035000000000764, 0.7119000000000142, 0.7236000000000331, 0.7332999999998719, 0.7483999999999469, 0.768100000000004, 0.7726999999999862, 0.7887000000000626, 0.7989000000000033, 0.8744999999998981, 0.9021999999999935, 0.9084000000000287, 0.9229000000000269, 0.9522999999999229, 0.962099999999964, 0.9917000000000371, 1.0118999999999687, 1.023300000000063, 1.0364999999999327, 1.045699999999897, 1.0646999999999025, 1.0743999999999687, 1.095199999999977, 1.1169999999999618, 1.128500000000031, 1.1440999999999804, 1.156400000000076, 1.1704999999999472, 1.1851999999998952]","[0.4635000000000673, 0.48679999999990287, 0.5097000000000662, 0.5522000000000844, 0.5815999999999804, 0.8846000000000913, 0.9006999999999152, 0.9214999999999236, 0.9372000000000753, 0.9509000000000469, 0.9875999999999294, 1.0200999999999567, 1.0442000000000462, 1.0634000000000015, 1.0869000000000142, 1.1204999999999927, 1.1505999999999403]","[0.02320000000008804, 0.07880000000000109, 0.12959999999998217, 0.143100000000004, 0.15429999999992106, 0.16629999999986467, 0.1774000000000342, 0.18830000000002656, 0.19869999999991705, 0.21199999999998909, 0.2218000000000302, 0.23679999999990287, 0.2626000000000204, 0.2897000000000389, 0.31130000000007385, 0.3288000000000011, 0.33969999999999345, 0.3530000000000655, 0.37560000000007676, 0.4136000000000877, 0.5031999999998789, 0.5640000000000782, 0.6477999999999611, 0.6619000000000597, 0.6743999999998778, 0.6861999999998716, 0.6960999999998876, 0.7065999999999804, 0.7210000000000036, 0.7457999999999174, 0.7872999999999593, 0.8233000000000175, 0.8885999999999967, 0.9196999999999207, 0.9581000000000586, 0.9783999999999651, 1.02150000000006, 1.0699999999999363, 1.1093000000000757, 1.148300000000063]","[0.05629999999996471, 0.07339999999999236, 0.08780000000001564, 0.14750000000003638, 0.1772000000000844, 0.37380000000007385, 0.3970999999999094, 0.4133999999999105, 0.4596999999998843, 0.5029999999999291, 0.5330999999998767, 0.9578999999998814, 1.045799999999872]","[0.09009999999989304, 0.17609999999990578, 0.23139999999989413, 0.2738999999999123, 0.3602000000000771, 0.4773000000000138, 0.5237999999999374, 0.6289999999999054, 0.6752999999998792, 0.7872999999999593, 0.8546999999998661, 0.9051999999999225, 0.9337000000000444, 1.0083999999999378, 1.0597999999999956, 1.1317999999998847, 1.1710000000000491]","[0.4777999999998883, 0.48669999999992797, 0.5180000000000291, 0.6621999999999844, 0.6718000000000757, 0.7084999999999582, 0.937099999999873]","[0.04070000000001528, 0.14449999999987995, 0.17309999999997672, 0.19129999999995562, 0.22759999999993852, 0.3167000000000826, 0.41069999999990614, 0.4775999999999385, 0.48649999999997817, 0.5524000000000342, 0.5789999999999509, 0.6272999999998774, 0.6330000000000382, 0.6421000000000276, 0.6661999999998898, 0.706899999999905, 0.7187999999998738, 0.7287999999998647, 0.75, 0.7782999999999447, 0.8471999999999298, 0.8799999999998818, 0.8847000000000662, 0.9006999999999152, 0.9384999999999764, 1.0201999999999316, 1.0282999999999447, 1.0317000000000007, 1.044300000000021, 1.0558000000000902, 1.0636999999999261, 1.0743999999999687, 1.086999999999989, 1.120300000000043, 1.1274000000000797, 1.1507999999998901, 1.1703999999999724]","[0.021500000000060027, 0.039700000000038926, 0.05259999999998399, 0.13769999999999527, 0.1615999999999076, 0.21219999999993888, 0.23260000000004766, 0.6029000000000906, 0.7207000000000789, 0.9683999999999742, 1.0692999999998847, 1.0830000000000837, 1.1467000000000098]","[0.002199999999902502, 0.011999999999943611, 0.03950000000008913, 0.06870000000003529, 0.08259999999995671, 0.116800000000012, 0.13650000000006912, 0.15879999999992833, 0.1711999999999989, 0.18599999999992178, 0.20939999999995962, 0.21849999999994907, 0.22550000000001091, 0.23919999999998254, 0.2584999999999127, 0.26690000000007785, 0.35789999999997235, 0.399599999999964, 0.439200000000028, 0.4556999999999789, 0.4772000000000389, 0.48080000000004475, 0.529399999999896, 0.5517999999999574, 0.5558000000000902, 0.562099999999873, 0.5703000000000884, 0.58199999999988, 0.6158000000000357, 0.6209999999998672, 0.6274000000000797, 0.6402000000000498, 0.6604999999999563, 0.6639000000000124, 0.6705999999999221, 0.6808000000000902, 0.6875999999999749, 0.7054000000000542, 0.7226000000000568, 0.7417000000000371, 0.7490000000000236, 0.7953999999999724, 0.7990999999999531, 0.9286999999999352, 0.9605999999998858, 0.9918999999999869, 1.001800000000003, 1.0119999999999436, 1.0169000000000779, 1.023300000000063, 1.0308999999999742, 1.0353000000000065, 1.0742999999999938, 1.0790999999999258, 1.0941000000000258, 1.108199999999897, 1.1187999999999647, 1.134499999999889, 1.1704999999999472, 1.1930999999999585]","[0.01340000000004693, 0.1330000000000382, 0.3165999999998803, 0.46270000000004075, 0.4692999999999756, 0.511600000000044, 0.5251000000000658, 0.5588999999999942, 0.5996000000000095, 0.6122000000000298, 0.6784999999999854, 0.6876999999999498, 0.718599999999924, 0.775000000000091, 0.785799999999881, 0.8097000000000207, 0.9173000000000684, 0.9285999999999603, 0.957300000000032, 0.9945000000000164, 1.094000000000051, 1.1932999999999083]","[0.07369999999991705, 0.08789999999999054, 0.14760000000001128, 0.37400000000002365, 0.3973000000000866, 0.4598000000000866, 0.5334000000000287, 0.7065999999999804]"
2,0,Bea,"[0.09850000000005821, 0.13450000000011642, 0.2481999999999971, 0.29729999999995016, 0.3383000000001175, 0.38850000000002183, 0.6136000000001332, 1.1756000000000313]","[0.07600000000002183, 0.11310000000003129, 0.2032000000001517, 0.3039000000001124, 0.3795999999999822, 0.40640000000007603, 0.4149999999999636, 0.42620000000010805, 0.45280000000002474, 0.6308000000001357, 0.6509000000000924, 0.6738000000000284, 0.7023000000001502, 0.7121999999999389, 0.7177000000001499, 0.7233000000001084, 0.7510999999999513, 0.7790999999999713, 0.796100000000024, 0.8067000000000917, 0.8749000000000251, 1.1077999999999975]","[0.04130000000009204, 0.09770000000003165, 0.10990000000015243, 0.14650000000006003, 0.2197000000001026, 0.24420000000009168, 0.268100000000004, 0.2943000000000211, 0.3024000000000342, 0.3059000000000651, 0.3242999999999938, 0.41030000000000655, 0.47919999999999163, 0.5765000000001237, 0.6359999999999673, 0.6518000000000939, 0.6570000000001528, 0.6606000000001586, 0.6664000000000669, 0.6963000000000648, 0.6994999999999436, 0.7035000000000764, 0.7087000000001353, 0.7210000000000036, 0.7492999999999483, 0.7626000000000204, 0.7775000000001455, 0.8237000000001444, 0.8545000000001437, 0.873600000000124, 0.9093000000000302, 0.9306000000001404, 0.9699000000000524, 0.9955999999999676, 1.0016000000000531]","[0.04120000000011714, 0.0704000000000633, 0.09770000000003165, 0.10310000000004038, 0.11180000000013024, 0.2138999999999669, 0.24410000000011678, 0.25240000000007967, 0.294399999999996, 0.3023000000000593, 0.3243999999999687, 0.3469000000000051, 0.3651999999999589, 0.3829000000000633, 0.4597000000001117, 0.47919999999999163, 0.5162000000000262, 0.5764000000001488, 0.5856000000001131, 0.602100000000064, 0.6094000000000506, 0.6148000000000593, 0.643500000000131, 0.6518000000000939, 0.6571000000001277, 0.6664000000000669, 0.6769000000001597, 0.689200000000028, 0.6992999999999938, 0.7086000000001604, 0.7280000000000655, 0.7491999999999734, 0.7825000000000273, 0.8237000000001444, 0.8443999999999505, 0.8543999999999414, 0.873600000000124, 0.9092000000000553, 0.9307000000001153, 0.9698000000000775, 0.9954999999999927, 1.001700000000028, 1.0687000000000353, 1.1259999999999764, 1.130100000000084]","[0.005000000000109139, 0.017800000000079308, 0.0262000000000171, 0.035499999999956344, 0.039800000000013824, 0.05460000000016407, 0.062300000000050204, 0.07390000000009422, 0.11290000000008149, 0.12620000000015352, 0.13390000000003965, 0.16210000000000946, 0.18460000000004584, 0.1915000000001328, 0.20129999999994652, 0.20710000000008222, 0.21829999999999927, 0.24569999999994252, 0.25919999999996435, 0.2780999999999949, 0.29300000000012005, 0.3019000000001597, 0.30760000000009313, 0.31310000000007676, 0.3605000000000018, 0.37409999999999854, 0.3887999999999465, 0.39990000000011605, 0.4048000000000229, 0.40980000000013206, 0.4149999999999636, 0.4290000000000873, 0.4734000000000833, 0.5191999999999553, 0.5472999999999502, 0.572400000000016, 0.5778999999999996, 0.5838000000001102, 0.5914000000000215, 0.6031000000000404, 0.6081000000001495, 0.6183000000000902, 0.6251999999999498, 0.6394000000000233, 0.6486999999999625, 0.6618000000000848, 0.6706000000001495, 0.679300000000012, 0.6858999999999469, 0.6915000000001328, 0.7051000000001295, 0.7269000000001142, 0.7361000000000786, 0.7418999999999869, 0.75649999999996, 0.7845999999999549, 0.7880999999999858, 0.8004000000000815, 0.8558000000000447, 0.9336000000000695, 0.9502999999999702, 0.9652000000000953, 0.9710999999999785, 0.9927000000000135, 1.0442000000000462, 1.0571999999999662, 1.0731000000000677, 1.1059999999999945, 1.1099000000001524, 1.127100000000155, 1.1689000000001215, 1.1784000000000106, 1.1858999999999469]","[0.3587999999999738, 0.3728000000000975, 0.3875000000000455, 0.40800000000012915, 0.9296000000001641, 0.9423000000001593, 0.9597000000001117, 0.9744000000000597, 1.1834000000001197]","[0.06300000000010186, 0.13760000000002037, 0.19039999999995416, 0.23289999999997235, 0.2558000000001357, 0.27539999999999054, 0.37390000000004875, 0.38850000000002183, 0.42620000000010805, 0.4596000000001368, 0.4796000000001186, 0.5417999999999665, 0.5458000000000993, 0.602100000000064, 0.6358000000000175, 0.6546000000000731, 0.6662000000001171, 0.6757000000000062, 0.6851000000001477, 0.6963000000000648, 0.7032000000001517, 0.7105000000001382, 0.7278000000001157, 0.7423000000001139, 0.755100000000084, 0.7724000000000615, 0.7895000000000891, 0.8096000000000458, 0.837500000000091, 0.8658000000000357, 0.8786000000000058, 0.9012000000000171, 0.9343000000001211, 0.9429999999999836, 0.9474999999999909, 0.9808000000000447, 0.9964999999999691, 1.0196000000000822, 1.167699999999968]","[0.019400000000132422, 0.10000000000013642, 0.19010000000002947, 0.2117000000000644, 0.26549999999997453, 0.2898000000000138, 0.3968999999999596, 0.45620000000008076, 0.48109999999996944, 0.5416000000000167, 0.5634999999999764, 0.5973000000001321, 0.934099999999944, 0.9473000000000411, 0.9636000000000422, 0.980600000000095, 1.167599999999993, 1.1811999999999898]","[0.024000000000114596, 0.0888999999999669, 0.1751000000001568, 0.22829999999999018, 0.27880000000004657, 0.3602000000000771, 0.4210000000000491, 0.4835000000000491, 0.5606000000000222, 0.6285000000000309, 0.6511000000000422, 0.6976999999999407, 0.7283999999999651, 0.9107000000001335, 0.9497000000001208, 0.9972000000000207, 1.062800000000152, 1.1369999999999436, 1.1794999999999618]","[0.11190000000010514, 0.19910000000004402, 0.2597000000000662, 0.2682999999999538, 0.38149999999996, 0.4052000000001499, 0.4128000000000611, 0.6851000000001477, 0.9112999999999829, 0.9745000000000346, 0.9901999999999589]","[0.11329999999998108, 0.2032000000001517, 0.2681999999999789, 0.2998999999999796, 0.3588999999999487, 0.38010000000008404, 0.3875000000000455, 0.40390000000002146, 0.4127000000000862, 0.4216000000001259, 0.5634999999999764, 0.5667000000000826, 0.5821000000000822, 0.6033999999999651, 0.608600000000024, 0.621599999999944, 0.6400000000001, 0.6570000000001528, 0.6838999999999942, 0.6920999999999822, 0.7219000000000051, 0.7364000000000033, 0.7409999999999854, 0.7513000000001284, 0.7571000000000367, 0.7621000000001459, 0.7775000000001455, 0.7833000000000538, 0.839200000000119, 0.9296000000001641, 0.9656999999999698, 0.9849000000001524, 1.0244000000000142, 1.030999999999949, 1.1836000000000695]","[0.07740000000012515, 0.12059999999996762, 0.3138000000001284, 0.34699999999998, 0.6112000000000535, 0.6380000000001473, 0.6710000000000491, 0.6893000000000029]","[0.028099999999994907, 0.05870000000004438, 0.07140000000003965, 0.09780000000000655, 0.10990000000015243, 0.16229999999995925, 0.18240000000014334, 0.21690000000012333, 0.24739999999997053, 0.25720000000001164, 0.27660000000014406, 0.297800000000052, 0.31310000000007676, 0.322400000000016, 0.32789999999999964, 0.35159999999996217, 0.37969999999995707, 0.38550000000009277, 0.3925000000001546, 0.40399999999999636, 0.41160000000013497, 0.4195999999999458, 0.42810000000008586, 0.4375, 0.48469999999997526, 0.5177000000001044, 0.5326999999999771, 0.5561999999999898, 0.5723000000000411, 0.5778000000000247, 0.5837000000001353, 0.5942999999999756, 0.6078999999999724, 0.6278999999999542, 0.6350999999999658, 0.641399999999976, 0.6648000000000138, 0.6709000000000742, 0.6875, 0.6918000000000575, 0.7240000000001601, 0.7476000000001477, 0.7682999999999538, 0.7789000000000215, 0.7880999999999858, 0.8331000000000586, 0.8389999999999418, 0.9088000000001557, 0.9593999999999596, 0.96550000000002, 1.0014000000001033, 1.043100000000095, 1.0725999999999658, 1.085700000000088, 1.1081000000001495, 1.1505999999999403, 1.1555000000000746, 1.1805000000001655, 1.1876999999999498]","[0.21260000000006585, 0.3813999999999851, 0.40660000000002583, 0.41170000000010987, 0.49929999999994834, 0.5144999999999982, 0.6113000000000284, 0.6313000000000102, 0.643500000000131, 0.7753000000000156, 0.8543999999999414, 0.9410000000000309, 1.0347000000001572, 1.1365000000000691, 1.182299999999941]","[0.019700000000057116, 0.10010000000011132, 0.2119000000000142, 0.2658000000001266, 0.2899999999999636, 0.3970000000001619, 0.45650000000000546, 0.4815000000000964, 0.5623000000000502, 0.597400000000107, 0.6357000000000426]"
