,label,stimuli,S2U1,S2U2,S2U3,S2U4,S3U1,S3U2,S4U1,S4U2,S4U3,S1U1_selectiveunit,S1U2,S1U3,S1U4,S3U3
0,0,Bea,"[0.014800000000036562, 0.08969999999999345, 0.11009999999998854, 0.1671000000000049, 0.17230000000006385, 0.2038000000000011, 0.23900000000003274, 0.24459999999999127, 0.3928000000000793, 0.8295000000000528, 0.8337999999999965, 0.9387000000000398, 0.9866000000000668]","[0.0018999999999778083, 0.008199999999987995, 0.028599999999983083, 0.04090000000007876, 0.04619999999999891, 0.1008000000000493, 0.11120000000005348, 0.14660000000003492, 0.19830000000001746, 0.23250000000007276, 0.25080000000002656, 0.27890000000002146, 0.3245000000000573, 0.37779999999997926, 0.39570000000003347, 0.39970000000005257, 0.4171999999999798, 0.44249999999999545, 0.4519000000000233, 0.4653000000000702, 0.4739000000000715, 0.48440000000005057, 0.52150000000006, 0.5320000000000391, 0.5369000000000597, 0.5436000000000831, 0.5625, 0.5668000000000575, 0.606200000000058, 0.6121000000000549, 0.6227000000000089, 0.6430000000000291, 0.7873000000000729, 0.8104000000000724, 0.8417000000000598, 0.8464000000000169, 0.8649000000000342, 0.8727999999999838, 0.8887000000000853, 0.9369000000000369, 0.9451999999999998, 0.9907000000000608, 0.9941000000000031]","[0.04259999999999309, 0.04720000000008895, 0.08180000000004384, 0.08559999999999945, 0.14580000000000837, 0.2277000000000271, 0.25080000000002656, 0.25920000000007803, 0.2823000000000775, 0.3226000000000795, 0.39570000000003347, 0.4944000000000415, 0.5101000000000795, 0.5769000000000233, 0.5978999999999814, 0.6787000000000489, 0.7068000000000438, 0.731200000000058, 0.738800000000083, 0.7826000000000022, 0.7993999999999915, 0.8190000000000737, 0.8401999999999816, 0.8843000000000529, 0.9003999999999905, 0.9071999999999889, 0.9136000000000877, 0.931699999999978, 0.9490000000000691, 0.9554000000000542, 0.9827000000000226, 0.9895000000000209]","[0.052800000000047476, 0.06100000000003547, 0.06960000000003674, 0.17060000000003583, 0.23660000000006676, 0.2580000000000382, 0.28690000000005966, 0.29349999999999454, 0.30520000000001346, 0.3129999999999882, 0.3285000000000764, 0.3552000000000817, 0.36210000000005493, 0.47649999999998727, 0.4818000000000211, 0.5012000000000398, 0.5171000000000276, 0.536200000000008, 0.5578000000000429, 0.5841000000000349, 0.5942000000000007, 0.6048000000000684, 0.6338000000000648, 0.6639999999999873, 0.6787000000000489, 0.6942999999999984, 0.7056999999999789, 0.7296999999999798, 0.7443000000000666, 0.7942000000000462, 0.8174999999999955, 0.838799999999992, 0.8509999999999991, 0.8844000000000278, 0.8988000000000511, 0.9048000000000229, 0.9109000000000833, 0.9479999999999791, 0.9572000000000571]","[0.035799999999994725, 0.04280000000005657, 0.06920000000002346, 0.08170000000006894, 0.08940000000006876, 0.10990000000003874, 0.11980000000005475, 0.16240000000004784, 0.18209999999999127, 0.19580000000007658, 0.20620000000008076, 0.23270000000002256, 0.25909999999998945, 0.2843000000000302, 0.29200000000003, 0.3128000000000384, 0.3210000000000264, 0.32780000000002474, 0.33710000000007767, 0.36760000000003856, 0.37590000000000146, 0.38980000000003656, 0.40629999999998745, 0.42230000000006385, 0.4375, 0.4813000000000329, 0.48850000000004457, 0.5011000000000649, 0.5072999999999865, 0.5656000000000176, 0.5853000000000748, 0.5978999999999814, 0.6616000000000213, 0.6653999999999769, 0.6865000000000236, 0.6924999999999955, 0.7051000000000158, 0.7121000000000777, 0.7826000000000022, 0.8136000000000649, 0.8246000000000322, 0.8278000000000247, 0.8437000000000126, 0.864400000000046, 0.8937000000000808, 0.8971000000000231, 0.9347999999999956, 0.9488000000000056, 0.957300000000032, 0.9787000000000035, 0.987700000000018]","[0.3933000000000675, 0.8105000000000473, 0.8858000000000175, 0.944400000000087]","[0.017800000000079308, 0.15880000000004202, 0.4110000000000582, 0.5656000000000176, 0.5762000000000853, 0.6025000000000773, 0.7874000000000478]","[0.02970000000004802, 0.035799999999994725, 0.11440000000004602, 0.19190000000003238, 0.22930000000008022, 0.3023000000000593, 0.3690000000000282, 0.4981999999999971, 0.5090000000000146, 0.5570000000000164, 0.6805000000000518, 0.69500000000005, 0.7263000000000375, 0.7852000000000317, 0.8136000000000649, 0.8410000000000082, 0.92450000000008]","[0.008500000000026375, 0.07510000000002037, 0.09739999999999327, 0.12260000000003402, 0.15070000000002892, 0.16770000000008167, 0.4029000000000451, 0.41849999999999454, 0.45699999999999363, 0.49680000000000746, 0.5329000000000406, 0.6238000000000739, 0.6878000000000384, 0.7033999999999878]","[0.2884000000000242, 0.4615999999999758, 0.5446000000000595, 0.5913000000000466, 0.6931000000000722, 0.7133999999999787, 0.735300000000052, 0.7843000000000302]","[0.012400000000070577, 0.0402000000000271, 0.06950000000006185, 0.1048000000000684, 0.2861000000000331, 0.4189000000000078, 0.42660000000000764, 0.4356999999999971, 0.4572000000000571, 0.5265000000000555, 0.5732000000000426, 0.5797999999999774, 0.6845000000000709]","[0.106899999999996, 0.21010000000001128, 0.30090000000006967, 0.30979999999999563, 0.3491999999999962, 0.3793000000000575, 0.4016000000000304, 0.4479000000000042, 0.45420000000001437, 0.4855999999999767, 0.4956000000000813, 0.5107000000000426, 0.5394000000000005, 0.7028000000000247, 0.8894999999999982, 0.9925000000000637]","[0.014000000000010004, 0.04200000000003001, 0.04910000000006676, 0.06810000000007221, 0.11310000000003129, 0.12250000000005912, 0.1270000000000664, 0.16590000000007876, 0.21699999999998454, 0.23700000000008004, 0.2626000000000204, 0.26729999999997744, 0.27750000000003183, 0.2842000000000553, 0.2906000000000404, 0.29550000000006094, 0.3046000000000504, 0.3129000000000133, 0.3167000000000826, 0.33140000000003056, 0.33720000000005257, 0.34410000000002583, 0.3507000000000744, 0.3548000000000684, 0.3632999999999811, 0.3813000000000102, 0.3953999999999951, 0.4148999999999887, 0.422800000000052, 0.43200000000001637, 0.4358000000000857, 0.4519999999999982, 0.45630000000005566, 0.4639000000000806, 0.4700000000000273, 0.4741999999999962, 0.4775000000000773, 0.4813000000000329, 0.487700000000018, 0.4934000000000651, 0.4981000000000222, 0.5048000000000457, 0.5090000000000146, 0.5175000000000409, 0.5226000000000113, 0.5282000000000835, 0.5347000000000435, 0.5414000000000669, 0.5461999999999989, 0.5579000000000178, 0.5669000000000324, 0.5710000000000264, 0.5819999999999936, 0.5900000000000318, 0.5942999999999756, 0.6007000000000744, 0.6064000000000078, 0.6204999999999927, 0.6365000000000691, 0.6788000000000238, 0.6859000000000606, 0.6960000000000264, 0.7059000000000424, 0.7214000000000169, 0.7309999999999945, 0.7412000000000489, 0.7458000000000311, 0.7653000000000247, 0.7868000000000848, 0.7968000000000757, 0.817600000000084, 0.8358000000000629, 0.8436000000000377, 0.8536000000000286, 0.8879000000000588, 0.9139000000000124, 0.9196000000000595, 0.9470000000000027, 0.9559000000000424, 0.9651999999999816, 0.9687000000000126, 0.977800000000002, 0.9864000000000033, 0.9971000000000458]","[0.8114000000000487, 0.8473999999999933, 0.8896000000000868, 0.9461999999999762, 0.9763000000000375]"
1,0,Bea,"[0.0006000000000767614, 0.03600000000005821, 0.05669999999997799, 0.10160000000007585, 0.1469000000000733, 0.15440000000000964, 0.1913000000000693, 0.1977000000000544, 0.25240000000007967, 0.29100000000005366, 0.2980999999999767, 0.32560000000000855, 0.36790000000007694, 0.42040000000008604, 0.4338000000000193, 0.46519999999998163, 0.5498999999999796, 0.5848000000000866, 0.6064000000000078, 0.6524000000000569, 0.6707000000000107, 0.6923000000000457, 0.727100000000064, 0.767400000000066, 0.7769000000000688, 0.8168000000000575, 0.8209000000000515, 0.8558000000000447, 0.8794000000000324, 0.9216000000000122, 0.9307000000000016, 0.9581000000000586]","[0.011700000000018917, 0.04200000000003001, 0.08699999999998909, 0.09609999999997854, 0.1209999999999809, 0.13240000000007512, 0.16000000000008185, 0.18500000000005912, 0.19389999999998508, 0.20720000000005712, 0.21109999999998763, 0.22710000000006403, 0.23099999999999454, 0.23630000000002838, 0.24030000000004748, 0.258199999999988, 0.26499999999998636, 0.27520000000004075, 0.2887000000000626, 0.30310000000008586, 0.3209000000000515, 0.3290000000000646, 0.33940000000006876, 0.35930000000007567, 0.39420000000006894, 0.4459000000000515, 0.45249999999998636, 0.4675000000000864, 0.5163000000000011, 0.531400000000076, 0.5428000000000566, 0.5578000000000429, 0.5620999999999867, 0.5878000000000156, 0.6293000000000575, 0.6492000000000644, 0.6589999999999918, 0.6671000000000049, 0.6988999999999805, 0.7244000000000597, 0.7327999999999975, 0.7821999999999889, 0.7929000000000315, 0.8106000000000222, 0.8141000000000531, 0.8350000000000364, 0.8682000000000016, 0.8768000000000029, 0.8870000000000573, 0.8967000000000098, 0.9839000000000624]","[0.017200000000002547, 0.07900000000006457, 0.09109999999998308, 0.33940000000006876, 0.35190000000000055, 0.4598000000000866, 0.5043000000000575, 0.5184000000000424, 0.5328000000000657, 0.5361000000000331, 0.5542000000000371, 0.5592000000000326, 0.6453000000000202, 0.6884999999999764, 0.7472000000000207, 0.7986000000000786, 0.8141000000000531, 0.8350000000000364, 0.881900000000087]","[0.035000000000081855, 0.0804000000000542, 0.10760000000004766, 0.11270000000001801, 0.18770000000006348, 0.2823000000000775, 0.4773999999999887, 0.5030000000000427, 0.5248000000000275, 0.5523000000000593, 0.5656999999999925, 0.578200000000038, 0.6088000000000875, 0.7803000000000111, 0.8129999999999882, 0.85450000000003, 0.8820000000000618, 0.8958999999999833, 0.9981999999999971]","[0.01710000000002765, 0.023300000000062937, 0.03730000000007294, 0.04290000000003147, 0.06610000000000582, 0.07100000000002638, 0.1348000000000411, 0.2054000000000542, 0.21410000000003038, 0.23090000000001965, 0.24450000000001637, 0.2602000000000544, 0.3000000000000682, 0.3079000000000178, 0.31799999999998363, 0.3229999999999791, 0.35190000000000055, 0.3566000000000713, 0.366800000000012, 0.37229999999999563, 0.3889000000000351, 0.40190000000006876, 0.4451000000000249, 0.5085000000000264, 0.5176000000000158, 0.5316000000000258, 0.5361000000000331, 0.5424000000000433, 0.5463000000000875, 0.5760999999999967, 0.6089000000000624, 0.6444000000000187, 0.7178000000000111, 0.7244000000000597, 0.7327999999999975, 0.7526000000000295, 0.7874000000000478, 0.79950000000008, 0.8029999999999973, 0.94500000000005, 0.9547000000000025]","[0.028900000000021464, 0.17029999999999745, 0.1954000000000633, 0.2234000000000833, 0.2533000000000811, 0.2807999999999993, 0.31550000000004275, 0.3444000000000642, 0.40809999999999036, 0.7422000000000253]","[0.18060000000002674, 0.19180000000005748, 0.2844000000000051, 0.4352999999999838, 0.800200000000018, 0.8395000000000437, 0.8875000000000455]","[0.07110000000000127, 0.09480000000007749, 0.1533000000000584, 0.18700000000001182, 0.2055000000000291, 0.21420000000000528, 0.24030000000004748, 0.5742000000000189, 0.5966000000000804, 0.6088000000000875, 0.6711999999999989, 0.703200000000038, 0.7178000000000111, 0.7443000000000666, 0.7779000000000451, 0.7864000000000715, 0.8079999999999927, 0.829900000000066, 0.9165000000000418, 0.9536000000000513]","[0.00430000000005748, 0.023000000000024556, 0.0524000000000342, 0.10860000000002401, 0.2533000000000811, 0.276299999999992, 0.32600000000002183, 0.40629999999998745, 0.45240000000001146, 0.4781000000000404, 0.5388000000000375, 0.5788000000000011, 0.6102000000000771, 0.7308000000000447, 0.8913000000000011, 0.9028000000000702, 0.9374000000000251]","[0.06029999999998381, 0.5723000000000411, 0.6014000000000124, 0.634900000000016, 0.6920999999999822, 0.8940999999999804]","[0.569400000000087, 0.6381999999999834, 0.7817000000000007, 0.86099999999999, 0.8792000000000826, 0.9180999999999813]","[0.12139999999999418, 0.1652000000000271, 0.18889999999998963, 0.21059999999999945, 0.23329999999998563, 0.26350000000002183, 0.3042000000000371, 0.3647000000000844, 0.42669999999998254, 0.4936000000000149, 0.49720000000002074, 0.5410000000000537, 0.600400000000036, 0.7115999999999758, 0.7928000000000566]","[0.07569999999998345, 0.08080000000006748, 0.08740000000000236, 0.10730000000000928, 0.11560000000008586, 0.19050000000004275, 0.19450000000006185, 0.21199999999998909, 0.21860000000003765, 0.26520000000004984, 0.2825000000000273, 0.28719999999998436, 0.32760000000007494, 0.338100000000054, 0.3747000000000753, 0.3826000000000249, 0.38850000000002183, 0.4008000000000038, 0.40629999999998745, 0.42830000000003565, 0.4613000000000511, 0.4698000000000775, 0.4775000000000773, 0.49880000000007385, 0.5031000000000176, 0.5126999999999953, 0.5248000000000275, 0.5329000000000406, 0.5365000000000464, 0.5429000000000315, 0.5643000000000029, 0.5711999999999762, 0.6034000000000788, 0.6372000000000071, 0.6455000000000837, 0.6585999999999785, 0.6665000000000418, 0.6823000000000548, 0.694400000000087, 0.7472000000000207, 0.761600000000044, 0.7666000000000395, 0.7735000000000127, 0.7835000000000036, 0.7897000000000389, 0.794399999999996, 0.79849999999999, 0.8140000000000782, 0.8351000000000113, 0.8401999999999816, 0.8553000000000566, 0.862700000000018, 0.8711000000000695, 0.875, 0.8969000000000733, 0.9349000000000842, 0.9449000000000751, 0.9506000000000085, 0.9633000000000038]","[0.012800000000083855, 0.043099999999981264, 0.161200000000008, 0.18600000000003547, 0.21210000000007767, 0.23739999999997963, 0.2661000000000513, 0.2923000000000684, 0.32990000000006603, 0.3952000000000453, 0.4535000000000764]"
2,0,Bea,"[0.044800000000122964, 0.08600000000012642, 0.09130000000004657, 0.1327000000001135, 0.18610000000012406, 0.2581000000001268, 0.27270000000009986, 0.8492000000001099, 0.865500000000111, 0.8852000000000544]","[0.04060000000004038, 0.07130000000006476, 0.08570000000008804, 0.1731000000000904, 0.21310000000005402, 0.2522000000000162, 0.2818000000000893, 0.30480000000011387, 0.3148000000001048, 0.3326000000000704, 0.36000000000012733, 0.37570000000005166, 0.38840000000004693, 0.40380000000004657, 0.4116000000000213, 0.4267000000000962, 0.4318000000000666, 0.4554000000000542, 0.49060000000008586, 0.5003000000000384, 0.5298000000000229, 0.5688000000001239, 0.5760000000000218, 0.6017000000000507, 0.6111000000000786, 0.6334000000000515, 0.6570000000000391, 0.6710000000000491, 0.6819000000000415, 0.7207000000000789, 0.732300000000123, 0.7481000000000222, 0.7730000000000246, 0.7969000000000506, 0.8540000000000418, 0.8683000000000902, 0.8722000000000207, 0.9216000000001259, 0.9316000000001168, 0.9761000000000877]","[0.030300000000124783, 0.06610000000011951, 0.07010000000002492, 0.08960000000001855, 0.09560000000010405, 0.10700000000008458, 0.1106000000000904, 0.12150000000008276, 0.126700000000028, 0.19790000000011787, 0.24760000000003402, 0.25670000000002346, 0.2977000000000771, 0.3326000000000704, 0.3501000000001113, 0.3587000000001126, 0.36730000000011387, 0.38600000000008095, 0.40650000000005093, 0.4329000000000178, 0.4372000000000753, 0.4618000000000393, 0.48240000000009786, 0.5057000000000471, 0.5173000000000911, 0.5265000000000555, 0.5900000000000318, 0.6026000000000522, 0.6087000000001126, 0.6169000000001006, 0.6758000000000948, 0.6863000000000739, 0.6928000000000338, 0.6993000000001075, 0.756800000000112, 0.7946000000000595, 0.8372000000000526, 0.8769000000000915, 0.918700000000058, 0.9632000000000289]","[0.002100000000041291, 0.05160000000012133, 0.06890000000009877, 0.10540000000003147, 0.1269000000000915, 0.1310000000000855, 0.19650000000001455, 0.2218000000000302, 0.2477000000001226, 0.29490000000009786, 0.31120000000009895, 0.39210000000002765, 0.4049000000001115, 0.4437000000000353, 0.45890000000008513, 0.5565000000000282, 0.5867000000000644, 0.6238000000000739, 0.6416000000000395, 0.6778000000000475, 0.6890000000000782, 0.7269000000001142, 0.7374000000000933, 0.8511000000000877, 0.8604000000000269, 0.9217000000001008, 0.9405000000000427]","[0.035300000000120235, 0.09230000000002292, 0.09870000000012169, 0.11350000000004457, 0.12770000000011805, 0.1994000000000824, 0.23410000000012587, 0.24050000000011096, 0.2515000000000782, 0.27280000000007476, 0.28120000000012624, 0.3210000000000264, 0.3301000000000158, 0.33760000000006585, 0.3587000000001126, 0.3689000000000533, 0.3945000000001073, 0.39960000000007767, 0.4398000000001048, 0.47950000000003, 0.5070000000000618, 0.5187000000000808, 0.5255000000000791, 0.5363000000000966, 0.5545000000000755, 0.5672000000000708, 0.583300000000122, 0.6026000000000522, 0.623600000000124, 0.6271000000000413, 0.645900000000097, 0.689200000000028, 0.7048000000000911, 0.7233000000001084, 0.7888000000000375, 0.8361000000001013, 0.8856000000000677, 0.8911000000000513, 0.8984000000000378, 0.9095000000000937]","[0.022000000000048203, 0.06370000000003984, 0.8554000000000315]","[0.1352000000000544, 0.314200000000028, 0.9094000000001188, 0.956600000000094, 0.9895000000000209]","[0.05490000000008877, 0.06660000000010768, 0.22630000000003747, 0.2356000000000904, 0.3327000000000453, 0.34760000000005675, 0.3688000000000784, 0.525600000000054, 0.5658000000000811, 0.6026000000000522, 0.623600000000124, 0.7386000000000195, 0.7483000000000857, 0.7664000000000897, 0.8035000000000991, 0.8361000000001013, 0.9722000000000435]","[0.013100000000122236, 0.025900000000092405, 0.19000000000005457, 0.21240000000011605, 0.42440000000010514, 0.5059000000001106, 0.5244000000000142, 0.5496000000000549, 0.5787000000000262, 0.6008000000000493, 0.6203000000000429, 0.6562000000001262, 0.7268000000000256, 0.783100000000104, 0.8434000000000879, 0.884200000000078, 0.9164000000000669, 0.9865000000000919]","[0.24920000000008713, 0.2722000000001117, 0.29290000000003147, 0.3204000000000633, 0.7218000000000302, 0.756800000000112, 0.9250000000000682]","[0.10400000000004184, 0.11320000000011987, 0.19810000000006767, 0.44670000000007803, 0.6150000000001228, 0.6187000000001035, 0.7201000000001159, 0.9407000000001062]","[0.10210000000006403, 0.27860000000009677, 0.30760000000009313, 0.3121000000001004, 0.3906000000000631, 0.5950000000000273, 0.6420000000000528, 0.6636000000000877, 0.716600000000085, 0.7310000000001082, 0.7621000000000322, 0.9285000000000991, 0.9568000000000438, 0.9959000000001197]","[0.002200000000016189, 0.030600000000049477, 0.0662000000000944, 0.07370000000003074, 0.07700000000011187, 0.09200000000009823, 0.10550000000012005, 0.11500000000012278, 0.12440000000003693, 0.12850000000003092, 0.18880000000001473, 0.19680000000005293, 0.2035000000000764, 0.22120000000006712, 0.2479000000000724, 0.2626000000000204, 0.2743000000000393, 0.28290000000004056, 0.29500000000007276, 0.30080000000009477, 0.30490000000008877, 0.31710000000009586, 0.3225000000001046, 0.33520000000009986, 0.33950000000004366, 0.35170000000005075, 0.3583000000000993, 0.37370000000009895, 0.3886000000001104, 0.39560000000005857, 0.41200000000003456, 0.4318000000000666, 0.44440000000008695, 0.44840000000010605, 0.5114000000000942, 0.5315000000000509, 0.5455000000000609, 0.603800000000092, 0.6168000000001257, 0.6361000000000558, 0.6438000000000557, 0.6612000000001217, 0.66700000000003, 0.6863000000000739, 0.6908000000000811, 0.700800000000072, 0.7104000000000497, 0.7151000000001204, 0.7193000000000893, 0.7246000000001231, 0.7331000000000358, 0.7622000000001208, 0.7703000000000202, 0.7753000000000156, 0.7887000000000626, 0.8134000000001151, 0.8184000000001106, 0.8309000000000424, 0.8520000000000891, 0.8619000000001051, 0.8817000000000235, 0.8910000000000764, 0.9167000000001053, 0.9396000000000413, 0.9762000000000626]","[0.041600000000016735, 0.08670000000006439, 0.8732000000001108]"
3,0,Bea,"[0.171100000000024, 0.2401999999999589, 0.3914999999999509, 0.536200000000008, 0.5561999999999898, 0.5892999999999802, 0.6064999999999827, 0.6736999999999398, 0.7282000000000153, 0.7790999999999713, 0.8369999999999891, 0.8513000000000375, 0.8895999999999731, 0.8977999999999611]","[0.037299999999959255, 0.04470000000003438, 0.06999999999993634, 0.09439999999995052, 0.1208000000000311, 0.12889999999993051, 0.19010000000002947, 0.23220000000003438, 0.28930000000002565, 0.30970000000002074, 0.377399999999966, 0.39990000000000236, 0.40819999999996526, 0.4216999999999871, 0.4375999999999749, 0.4451999999999998, 0.4540999999999258, 0.4682000000000244, 0.4816999999999325, 0.48680000000001655, 0.5330000000000155, 0.5480999999999767, 0.5828999999999951, 0.6159000000000106, 0.625699999999938, 0.6458000000000084, 0.6510999999999285, 0.6650999999999385, 0.6890999999999394, 0.7026999999999362, 0.7374999999999545, 0.7490999999999985, 0.7532999999999674, 0.7812999999999874, 0.7859999999999445, 0.8002999999999929, 0.8048000000000002, 0.8156999999999925, 0.823099999999954, 0.8305000000000291, 0.8469000000000051, 0.8546999999999798, 0.8992999999999256, 0.911200000000008, 0.9266000000000076, 0.9639999999999418, 0.9728999999999814, 0.9780999999999267]","[0.03719999999998436, 0.07830000000001291, 0.12889999999993051, 0.19200000000000728, 0.2818999999999505, 0.33969999999999345, 0.38659999999993033, 0.4014999999999418, 0.7337999999999738, 0.7939999999999827, 0.8243999999999687, 0.8727999999999838, 0.952199999999948, 0.9561999999999671, 0.9677000000000362]","[0.03319999999996526, 0.04179999999996653, 0.06729999999993197, 0.07699999999999818, 0.1634999999999991, 0.17259999999998854, 0.20060000000000855, 0.22329999999999472, 0.24259999999992488, 0.26310000000000855, 0.30499999999995, 0.32560000000000855, 0.4660000000000082, 0.4714000000000169, 0.7830000000000155, 0.8003999999999678, 0.9510000000000218, 0.9592000000000098, 0.9664000000000215, 0.9845000000000255]","[0.035399999999981446, 0.06819999999993342, 0.09910000000002128, 0.12889999999993051, 0.181699999999978, 0.1916999999999689, 0.21479999999996835, 0.23349999999993543, 0.2535000000000309, 0.2664999999999509, 0.32650000000001, 0.3301999999999907, 0.33949999999992997, 0.376700000000028, 0.38659999999993033, 0.4111000000000331, 0.4420000000000073, 0.4720999999999549, 0.4961999999999307, 0.5099999999999909, 0.5418999999999414, 0.5534000000000106, 0.5597999999999956, 0.5841000000000349, 0.6213999999999942, 0.6315999999999349, 0.6412000000000262, 0.6543000000000347, 0.6631999999999607, 0.6730000000000018, 0.688199999999938, 0.6965000000000146, 0.7129999999999654, 0.716199999999958, 0.7653000000000247, 0.7995999999999412, 0.810100000000034, 0.8184999999999718, 0.8513000000000375, 0.8975000000000364, 0.9067000000000007]","[0.3061999999999898, 0.3968999999999596, 0.42449999999996635, 0.45019999999999527, 0.47699999999997544, 0.5370000000000346, 0.5801000000000158, 0.6142999999999574, 0.6512000000000171, 0.7078999999999951, 0.7573999999999614, 0.8024000000000342, 0.842899999999986, 0.9583999999999833]","[0.027699999999981628, 0.1672999999999547, 0.29549999999994725, 0.6829999999999927, 0.9788999999999533, 0.9855999999999767]","[0.06929999999999836, 0.07499999999993179, 0.10759999999993397, 0.129099999999994, 0.1672999999999547, 0.19460000000003674, 0.20889999999997144, 0.21479999999996835, 0.22839999999996508, 0.23349999999993543, 0.2821999999999889, 0.3301999999999907, 0.43269999999995434, 0.44460000000003674, 0.47899999999992815, 0.5432999999999311, 0.560799999999972, 0.6282999999999674, 0.6503000000000156, 0.6870999999999867, 0.7205000000000155, 0.7419999999999618, 0.7545000000000073, 0.810100000000034, 0.9841999999999871]","[0.047100000000000364, 0.11450000000002092, 0.15229999999996835, 0.18309999999996762, 0.20209999999997308, 0.22149999999999181, 0.25469999999995707, 0.30119999999999436, 0.463799999999992, 0.5065999999999349, 0.5471000000000004, 0.5681999999999334, 0.6667999999999665, 0.681699999999978, 0.7486999999999853, 0.7957000000000107, 0.8062999999999647, 0.8518000000000256, 0.9243999999999915, 0.956299999999942, 0.9819999999999709]","[0.22069999999996526, 0.49490000000002965, 0.6228999999999587, 0.6481999999999744, 0.7359000000000151]","[0.20259999999996126, 0.9911999999999352]","[0.13599999999996726, 0.14210000000002765, 0.15269999999998163, 0.16079999999999472, 0.17899999999997362, 0.20249999999998636, 0.20929999999998472, 0.2843000000000302, 0.5185999999999922, 0.560100000000034, 0.5920999999999594, 0.6278999999999542, 0.6910000000000309, 0.8809999999999718]","[0.03739999999993415, 0.04629999999997381, 0.059700000000020736, 0.0665000000000191, 0.11209999999994125, 0.13059999999995853, 0.13859999999999673, 0.14559999999994488, 0.15750000000002728, 0.16290000000003602, 0.17439999999999145, 0.19209999999998217, 0.21059999999999945, 0.21949999999992542, 0.22870000000000346, 0.26120000000003074, 0.2746999999999389, 0.2866999999999962, 0.29340000000001965, 0.31369999999992615, 0.32650000000001, 0.3915999999999258, 0.4017000000000053, 0.4216000000000122, 0.48040000000003147, 0.4923999999999751, 0.4996999999999616, 0.5199999999999818, 0.5798999999999523, 0.5955000000000155, 0.6326000000000249, 0.6427999999999656, 0.6513999999999669, 0.6567000000000007, 0.6613999999999578, 0.6861000000000104, 0.7110000000000127, 0.7173000000000229, 0.7324999999999591, 0.7683999999999287, 0.7837999999999283, 0.822400000000016, 0.8303999999999405, 0.8645000000000209, 0.8708000000000311, 0.8823999999999614, 0.9076000000000022, 0.9561999999999671, 0.96550000000002, 0.9728000000000065, 0.9793999999999414, 0.9873000000000047]","[0.37839999999994234, 0.4008000000000038, 0.42269999999996344, 0.44619999999997617, 0.4692000000000007, 0.4899000000000342, 0.5337999999999283, 0.6168999999999869, 0.6521999999999935, 0.7060999999999922, 0.7384999999999309, 0.786899999999946, 0.8166999999999689, 0.8488999999999578, 0.9327999999999292, 0.9650000000000318]"
