,label,stimuli,S1U1,S2U1,S2U2,S2U3,S2U4,S2U5,S3U1,S3U2,S4U1,S1U2,S1U3,S1U4,S3U3,S2U6,S3U4
0,0,Bea,"[0.05590000000006512, 0.40399999999999636, 0.4577999999999065]","[0.012500000000045475, 0.0204999999998563, 0.0363999999999578, 0.04739999999992506, 0.10269999999991342, 0.17539999999985412, 0.1897999999998774, 0.24569999999994252, 0.2623999999998432, 0.29549999999994725, 0.35130000000003747, 0.39400000000000546, 0.42229999999995016, 0.4398999999998523, 0.5454999999999472, 0.5927999999998974, 0.6556000000000495, 0.697400000000016, 0.7092000000000098, 0.7932000000000698, 0.8722000000000207, 0.9644000000000688, 0.9682999999999993, 0.9981000000000222]","[0.03510000000005675, 0.042099999999891224, 0.07579999999984466, 0.08240000000000691, 0.15660000000002583, 0.16219999999998436, 0.20669999999995525, 0.2402999999999338, 0.3109999999999218, 0.38259999999991123, 0.38840000000004693, 0.4147000000000389, 0.43899999999985084, 0.5383999999999105, 0.5443000000000211, 0.5877000000000407, 0.668999999999869, 0.6961999999998625, 0.7244000000000597, 0.7408000000000357, 0.7546999999999571, 0.7826999999999771, 0.7871000000000095, 0.8296000000000276, 0.8333999999999833, 0.8606999999999516, 0.8706999999999425, 0.9066000000000258, 0.9380999999998494, 0.9809999999999945, 0.986699999999928]","[0.03510000000005675, 0.0809999999999036, 0.10799999999994725, 0.15650000000005093, 0.16219999999998436, 0.3108999999999469, 0.3467000000000553, 0.38249999999993634, 0.4131999999999607, 0.4533999999998741, 0.5107000000000426, 0.5382999999999356, 0.5557999999998628, 0.5876000000000658, 0.5967000000000553, 0.6354999999998654, 0.6536999999998443, 0.6688999999998941, 0.6960999999998876, 0.7124999999998636, 0.7358999999999014, 0.7407000000000608, 0.7473999999999705, 0.7546999999999571, 0.7871000000000095, 0.8024000000000342, 0.8295000000000528, 0.8347999999998592, 0.8606999999999516, 0.9007999999998901, 0.9380999999998494, 0.973299999999881]","[0.005799999999908323, 0.02359999999998763, 0.028599999999869397, 0.03780000000006112, 0.10559999999986758, 0.14439999999990505, 0.14840000000003783, 0.1532999999999447, 0.1635999999998603, 0.16859999999996944, 0.20659999999998035, 0.21299999999996544, 0.25080000000002656, 0.27340000000003783, 0.287900000000036, 0.29150000000004184, 0.31219999999984793, 0.31579999999985375, 0.348700000000008, 0.3567000000000462, 0.38400000000001455, 0.4033999999999196, 0.41049999999995634, 0.41879999999991924, 0.4314999999999145, 0.44479999999998654, 0.511600000000044, 0.5157999999998992, 0.5347999999999047, 0.5432000000000698, 0.5506000000000313, 0.58400000000006, 0.6013000000000375, 0.610300000000052, 0.6613999999999578, 0.6721999999999753, 0.6928000000000338, 0.6983999999999924, 0.7131999999999152, 0.7173000000000229, 0.7321999999999207, 0.761600000000044, 0.7662000000000262, 0.7731999999998607, 0.7838999999999032, 0.7945999999999458, 0.8066999999998643, 0.8215000000000146, 0.8317999999999302, 0.8461999999999534, 0.849999999999909, 0.8540000000000418, 0.8806999999999334, 0.8878999999999451, 0.9041999999999462, 0.9080999999998767, 0.9257999999999811, 0.9530999999999494, 0.9631999999999152, 0.9746000000000095, 0.9889000000000578, 0.9963000000000193]","[0.00430000000005748, 0.07719999999994798, 0.10179999999991196, 0.18249999999989086, 0.2963999999999487, 0.4170999999998912, 0.5326999999999771, 0.5494999999998527, 0.5738999999998668, 0.6596999999999298, 0.6785999999999603, 0.6914999999999054, 0.7037000000000262, 0.7307000000000698, 0.7672999999999774, 0.7969000000000506, 0.8195000000000618, 0.8481999999999061, 0.9216999999998734, 0.9516999999998461, 0.9819999999999709]","[0.06700000000000728, 0.10940000000005057, 0.1311000000000604, 0.19889999999986685, 0.21969999999987522, 0.23859999999990578, 0.345299999999952, 0.3829000000000633, 0.41049999999995634, 0.608600000000024, 0.6353999999998905, 0.6535999999998694, 0.7135000000000673, 0.7545999999999822, 0.8831000000000131, 0.9102000000000317, 0.9402999999999793, 0.9731999999999061]","[0.007599999999911233, 0.2798000000000229, 0.38570000000004256, 0.4075000000000273, 0.43209999999999127, 0.5225000000000364, 0.5537999999999101, 0.5807999999999538, 0.6937000000000353, 0.7195999999999003, 0.8002999999998792, 0.8342000000000098, 0.8594000000000506, 0.9911999999999352]","[0.03269999999997708, 0.10969999999997526, 0.17390000000000327, 0.2556999999999334, 0.3127999999999247, 0.39390000000003056, 0.4635000000000673, 0.5010999999999513, 0.6305999999999585, 0.6684000000000196, 0.7323999999998705, 0.7946999999999207, 0.8757000000000517, 0.9501999999999953]","[0.03520000000003165, 0.07230000000004111, 0.08119999999985339, 0.18339999999989232, 0.3110999999998967, 0.38269999999988613, 0.3929000000000542, 0.4170999999998912, 0.5385999999998603, 0.5751999999999953, 0.6435999999998785, 0.654399999999896, 0.6786999999999352, 0.6963000000000648, 0.7409999999999854, 0.7828999999999269, 0.789299999999912, 0.8297000000000025, 0.9067999999999756]","[0.004400000000032378, 0.028699999999844295, 0.045200000000022555, 0.20270000000004984, 0.2944999999999709, 0.35130000000003747, 0.356899999999996, 0.37459999999987303, 0.41889999999989413, 0.4273000000000593, 0.5260000000000673, 0.5331999999998516, 0.5399999999999636, 0.5493999999998778, 0.5643000000000029, 0.5697999999999865, 0.6595999999999549, 0.668999999999869, 0.6784000000000106, 0.7307000000000698, 0.7672000000000025, 0.7820999999999003, 0.7891999999999371, 0.8193999999998596, 0.8373999999998887, 0.9343999999998687, 0.968599999999924, 0.9817000000000462]","[0.005400000000008731, 0.0910999999998694, 0.11459999999988213, 0.1252999999999247, 0.13879999999994652, 0.16049999999995634, 0.177599999999984, 0.1958999999999378, 0.21299999999996544, 0.21979999999985012, 0.34969999999998436, 0.5856999999998607, 0.6599999999998545, 0.9314999999999145, 0.9941999999998643]","[0.014899999999897773, 0.042099999999891224, 0.04549999999994725, 0.06219999999984793, 0.07780000000002474, 0.1535999999998694, 0.1616999999998825, 0.16689999999994143, 0.17529999999987922, 0.18059999999991305, 0.2077999999999065, 0.22109999999997854, 0.2403999999999087, 0.24569999999994252, 0.2780999999999949, 0.2830999999998767, 0.29349999999999454, 0.2982999999999265, 0.3474999999998545, 0.3735999999998967, 0.39400000000000546, 0.3975000000000364, 0.40219999999999345, 0.4116999999998825, 0.41869999999994434, 0.4396999999999025, 0.46889999999984866, 0.549199999999928, 0.5584999999998672, 0.5621999999998479, 0.58400000000006, 0.5991999999998825, 0.6722999999999502, 0.6792000000000371, 0.7024999999998727, 0.7154000000000451, 0.7490999999999985, 0.7635999999999967, 0.7690999999999804, 0.7919999999999163, 0.831899999999905, 0.8492999999998574, 0.8573999999998705, 0.8642999999999574, 0.8707999999999174, 0.8791999999998552, 0.9293999999999869, 0.9378999999998996, 0.9570999999998548, 0.9683999999999742, 0.9954999999999927]","[0.04359999999996944, 0.10310000000004038, 0.18840000000000146, 0.2639999999998963, 0.3263999999999214, 0.3468000000000302, 0.38829999999984466, 0.41879999999991924, 0.42460000000005493, 0.4375999999999749, 0.5399999999999636, 0.5909999999998945, 0.6143999999999323, 0.7081000000000586, 0.7773999999999432, 0.7981999999999516, 0.8051000000000386, 0.8334999999999582, 0.9342999999998938]","[0.007699999999886131, 0.2799999999999727, 0.38589999999999236, 0.43209999999999127, 0.5226999999999862, 0.5541000000000622, 0.5808999999999287, 0.6352999999999156, 0.8005000000000564, 0.8343999999999596, 0.8596999999999753, 0.9638999999999669, 0.9912999999999101]"
1,0,Bea,[],"[0.028199999999969805, 0.0829999999998563, 0.11899999999991451, 0.17699999999990723, 0.18370000000004438, 0.19929999999999382, 0.23689999999987776, 0.29769999999984975, 0.39869999999996253, 0.4572000000000571, 0.5097000000000662, 0.5662999999999556, 0.5742000000000189, 0.705199999999877, 0.7084999999999582, 0.7307000000000698, 0.8419999999998709, 0.8695000000000164, 0.9477999999999156]","[0.017799999999851934, 0.05279999999993379, 0.08029999999985193, 0.20319999999992433, 0.23279999999999745, 0.42629999999985557, 0.4803999999999178, 0.49689999999986867, 0.509900000000016, 0.5217000000000098, 0.6080999999999221, 0.6617999999998574, 0.6692000000000462, 0.7167999999999211, 0.9403999999999542]","[0.017699999999877036, 0.05289999999990869, 0.08019999999987704, 0.10819999999989705, 0.18659999999999854, 0.20309999999994943, 0.23270000000002256, 0.4261999999998807, 0.49679999999989377, 0.5185999999998785, 0.5562999999999647, 0.6080999999999221, 0.6223999999999705, 0.6619000000000597, 0.7167999999999211, 0.8734999999999218, 0.8894000000000233, 0.9302000000000135, 0.9402999999999793]","[0.004400000000032378, 0.03160000000002583, 0.042300000000068394, 0.04619999999999891, 0.05160000000000764, 0.05719999999996617, 0.0747999999998683, 0.07909999999992579, 0.08459999999990941, 0.08950000000004366, 0.09459999999990032, 0.11580000000003565, 0.12030000000004293, 0.14269999999987704, 0.17190000000005057, 0.18239999999991596, 0.19139999999993051, 0.2074999999999818, 0.21649999999999636, 0.23859999999990578, 0.24360000000001492, 0.24869999999987158, 0.26559999999994943, 0.27309999999988577, 0.3028999999999087, 0.309099999999944, 0.3147999999998774, 0.33559999999988577, 0.3523000000000138, 0.37020000000006803, 0.3836999999998625, 0.3972999999998592, 0.4156000000000404, 0.42210000000000036, 0.42879999999991014, 0.43820000000005166, 0.4614999999998872, 0.4677999999998974, 0.48450000000002547, 0.5164999999999509, 0.522899999999936, 0.5356999999999061, 0.5578000000000429, 0.5646999999999025, 0.573699999999917, 0.5798999999999523, 0.614699999999857, 0.6412000000000262, 0.6576999999999771, 0.6640999999999622, 0.7362000000000535, 0.74350000000004, 0.7789999999999964, 0.8110999999998967, 0.8233000000000175, 0.8287000000000262, 0.8385000000000673, 0.8436999999998989, 0.8548000000000684, 0.858600000000024, 0.9071999999998752, 0.9220000000000255, 0.935799999999972, 0.9461999999998625, 0.9802999999999429, 0.9873000000000047]","[0.020199999999931606, 0.09310000000004948, 0.13969999999994798, 0.16210000000000946, 0.17539999999985412, 0.2421999999999116, 0.2644000000000233, 0.3111999999998716, 0.33189999999990505, 0.3690999999998894, 0.45820000000003347, 0.503099999999904, 0.534099999999853, 0.5551000000000386, 0.624599999999873, 0.6562999999998738, 0.7377999999998792]","[0.004400000000032378, 0.05279999999993379, 0.07339999999999236, 0.0886000000000422, 0.11750000000006366, 0.23550000000000182, 0.34369999999989886, 0.46679999999992106, 0.480199999999968, 0.49890000000004875, 0.5197000000000571, 0.578499999999849, 0.6060999999999694, 0.7054000000000542, 0.8222000000000662, 0.8777999999999793, 0.9285999999999603, 0.9420999999999822, 0.9532999999998992, 0.9652999999998428, 0.9764000000000124, 0.9873000000000047, 0.9976999999998952]","[0.8552999999999429, 0.8723999999999705, 0.8867999999999938, 0.9465000000000146, 0.9762000000000626]","[0.00980000000004111, 0.12599999999997635, 0.20319999999992433, 0.4475999999999658, 0.5243000000000393, 0.5889999999999418, 0.6264999999998508, 0.6634999999998854, 0.6737000000000535, 0.7092999999999847, 0.8890999999998712, 0.975099999999884]","[0.020399999999881402, 0.16210000000000946, 0.3109999999999218, 0.393100000000004, 0.43429999999989377, 0.509900000000016, 0.5339999999998781, 0.7375999999999294]","[0.046399999999948704, 0.10989999999992506, 0.30960000000004584, 0.36649999999985994, 0.45820000000003347, 0.4917000000000371, 0.503099999999904, 0.509900000000016, 0.5551000000000386, 0.5835999999999331, 0.6154999999998836, 0.72199999999998, 0.8396999999999935, 0.9434999999998581, 0.9720999999999549, 0.9902999999999338]","[0.3916999999999007, 0.40589999999997417, 0.4111000000000331, 0.5195999999998548, 0.8205000000000382, 0.8387000000000171, 0.8515999999999622, 0.9366999999999734, 0.9605999999998858]","[0.02070000000003347, 0.024999999999863576, 0.028900000000021464, 0.04489999999987049, 0.06819999999993342, 0.07510000000002037, 0.08140000000003056, 0.09839999999985594, 0.10459999999989122, 0.14269999999987704, 0.1574000000000524, 0.16999999999984539, 0.19139999999993051, 0.19910000000004402, 0.21080000000006294, 0.22059999999987667, 0.23689999999987776, 0.25499999999988177, 0.27309999999988577, 0.2830999999998767, 0.2965999999998985, 0.30150000000003274, 0.3088000000000193, 0.34770000000003165, 0.3708999999998923, 0.4054999999998472, 0.42219999999997526, 0.42699999999990723, 0.439200000000028, 0.4495999999999185, 0.4782999999999902, 0.5113999999998668, 0.522899999999936, 0.5292999999999211, 0.5337999999999283, 0.5509999999999309, 0.5578000000000429, 0.5661000000000058, 0.5962999999999283, 0.6080999999999221, 0.6148000000000593, 0.6240999999999985, 0.6281999999998789, 0.6685999999999694, 0.7083999999999833, 0.7145000000000437, 0.7205999999998767, 0.7363000000000284, 0.7441999999998643, 0.7516000000000531, 0.7947999999998956, 0.8011999999998807, 0.8109999999999218, 0.8385000000000673, 0.8677000000000135, 0.8815999999999349, 0.9157999999999902, 0.9355000000000473, 0.9577999999999065, 0.9701999999999771, 0.9849999999999]","[0.05819999999994252, 0.14670000000000982, 0.1974999999999909, 0.3125, 0.33960000000001855, 0.45069999999986976, 0.5020999999999276, 0.5393999999998869, 0.5675999999998567, 0.6167000000000371, 0.6690999999998439, 0.708699999999908, 0.7291999999999916, 0.7339999999999236, 0.8124000000000251, 0.9320000000000164]","[0.05269999999995889, 0.8726999999998952, 0.8868999999999687, 0.9465999999999894]"
2,0,Bea,"[0.7398000000000593, 0.8975000000000364, 0.9335000000000946]","[0.012200000000120781, 0.015599999999949432, 0.27719999999999345, 0.33359999999993306, 0.3407999999999447, 0.36169999999992797, 0.37249999999994543, 0.40399999999999636, 0.4940000000001419, 0.5162000000000262, 0.875, 0.9121000000000095]","[0.11670000000003711, 0.11990000000014334, 0.12580000000002656, 0.133199999999988, 0.14350000000013097, 0.19070000000010623, 0.23700000000008004, 0.3471999999999298, 0.3587999999999738, 0.4013999999999669, 0.42180000000007567, 0.43849999999997635, 0.44640000000003965, 0.45060000000012224, 0.47640000000001237, 0.4995000000001255, 0.5101999999999407, 0.5209999999999582, 0.5768000000000484, 0.6089999999999236, 0.7538999999999305, 0.7597000000000662, 0.7697000000000571, 0.7799999999999727, 0.8403000000000702, 0.8967000000000098, 0.9089000000001306, 0.9455000000000382]","[0.06009999999992033, 0.11979999999994106, 0.13200000000006185, 0.19070000000010623, 0.2296000000001186, 0.23700000000008004, 0.3471999999999298, 0.3586999999999989, 0.365099999999984, 0.3712000000000444, 0.3806999999999334, 0.4148999999999887, 0.4252000000001317, 0.47630000000003747, 0.4864000000000033, 0.5100999999999658, 0.5190000000000055, 0.5241000000000895, 0.5281999999999698, 0.5913000000000466, 0.60349999999994, 0.613800000000083, 0.625, 0.669399999999996, 0.7537999999999556, 0.7853000000000065, 0.8402000000000953, 0.8694000000000415, 0.8967000000000098, 0.9021000000000186, 0.9108000000001084]","[0.00680000000011205, 0.04030000000011569, 0.05160000000000764, 0.09920000000010987, 0.10950000000002547, 0.11519999999995889, 0.12760000000002947, 0.1449000000000069, 0.15570000000002437, 0.17840000000001055, 0.2255999999999858, 0.25299999999992906, 0.26310000000012224, 0.27140000000008513, 0.27719999999999345, 0.3140000000000782, 0.3239000000000942, 0.3383000000001175, 0.3447000000001026, 0.35960000000000036, 0.3632000000000062, 0.3667000000000371, 0.36990000000014334, 0.3793000000000575, 0.3927000000001044, 0.40249999999991815, 0.40879999999992833, 0.4212999999999738, 0.44240000000013424, 0.4519000000000233, 0.46289999999999054, 0.47450000000003456, 0.4979000000000724, 0.5016000000000531, 0.5050000000001091, 0.5182999999999538, 0.5253999999999905, 0.5638000000001284, 0.5698999999999614, 0.574100000000044, 0.5778999999999996, 0.6088999999999487, 0.6233999999999469, 0.6403999999999996, 0.6476000000000113, 0.6574000000000524, 0.7199000000000524, 0.7326000000000477, 0.7390000000000327, 0.769800000000032, 0.7824000000000524, 0.7863999999999578, 0.8040000000000873, 0.8168000000000575, 0.8251999999999953, 0.8344999999999345, 0.838799999999992, 0.8536000000001422, 0.8613000000000284, 0.8729000000000724, 0.9119000000000597, 0.9252000000001317, 0.9329000000000178, 0.9610999999999876, 0.983600000000024, 0.990500000000111]","[0.2158999999999196, 0.23240000000009786, 0.25070000000005166, 0.3125999999999749, 0.35360000000014224]","[0.06140000000004875, 0.0906999999999698, 0.13730000000009568, 0.19129999999995562, 0.23680000000013024, 0.2964999999999236, 0.3088999999999942, 0.3204000000000633, 0.3319000000001324, 0.33960000000001855, 0.3471999999999298, 0.3629000000000815, 0.3710000000000946, 0.3783000000000811, 0.38560000000006767, 0.39239999999995234, 0.40229999999996835, 0.41460000000006403, 0.4256000000000313, 0.44280000000003383, 0.4896000000001095, 0.5018999999999778, 0.5200999999999567, 0.5441000000000713, 0.5536999999999352, 0.5622000000000753, 0.5726999999999407, 0.5798999999999523, 0.5879999999999654, 0.6005999999999858, 0.6136000000001332, 0.6248000000000502, 0.6555000000000746, 0.6748999999999796, 0.692600000000084, 0.7197000000001026, 0.7402999999999338, 0.7805000000000746, 0.86200000000008, 0.9365999999999985, 0.9893999999999323]","[0.40210000000001855, 0.48939999999993233, 0.5199000000000069, 0.7787000000000717, 0.7981999999999516, 0.8184000000001106, 0.8990000000001146, 0.9891000000000076]","[0.055399999999963256, 0.10779999999999745, 0.16260000000011132, 0.32780000000002474, 0.4196999999999207, 0.452199999999948, 0.5224000000000615, 0.5717999999999392, 0.5997999999999593, 0.6937000000000353, 0.7746999999999389, 0.8230000000000928, 0.8878999999999451, 0.974100000000135]","[0.04150000000004184, 0.36200000000008004, 0.39200000000005275, 0.5281999999999698, 0.5731000000000677, 0.9109000000000833, 0.9981000000000222]","[0.007800000000088403, 0.013799999999946522, 0.03300000000012915, 0.06819999999993342, 0.2136000000000422, 0.25070000000005166, 0.2719999999999345, 0.2928999999999178, 0.3024000000000342, 0.3244999999999436, 0.3606999999999516, 0.37020000000006803, 0.412900000000036, 0.41610000000014224, 0.4431999999999334, 0.4701000000000022, 0.4780000000000655, 0.4864000000000033, 0.5020999999999276, 0.5223000000000866, 0.5372999999999593, 0.6186999999999898, 0.6800000000000637, 0.692600000000084, 0.7785000000001219, 0.7961999999999989, 0.9122999999999593]","[0.03230000000007749, 0.08989999999994325, 0.28300000000012915, 0.30340000000001055, 0.3187000000000353, 0.3321000000000822, 0.3453999999999269, 0.49230000000011387, 0.529700000000048, 0.5779999999999745, 0.7007000000000971, 0.77800000000002, 0.8764000000001033, 0.9195999999999458]","[0.010700000000042564, 0.03340000000002874, 0.04559999999992215, 0.05050000000005639, 0.06529999999997926, 0.08680000000003929, 0.1150000000000091, 0.11889999999993961, 0.1330000000000382, 0.1449999999999818, 0.15800000000012915, 0.16290000000003602, 0.17869999999993524, 0.2134000000000924, 0.26289999999994507, 0.2722000000001117, 0.2804000000000997, 0.3106999999999971, 0.3186000000000604, 0.3289999999999509, 0.3568000000000211, 0.3669999999999618, 0.38180000000011205, 0.4015999999999167, 0.4374000000000251, 0.4579000000001088, 0.46280000000001564, 0.4696000000001277, 0.4796000000001186, 0.49220000000013897, 0.4979000000000724, 0.516399999999976, 0.5270000000000437, 0.5559000000000651, 0.615500000000111, 0.6476999999999862, 0.671100000000024, 0.6822999999999411, 0.7298000000000684, 0.7415000000000873, 0.7815000000000509, 0.8270999999999731, 0.8577000000000226, 0.8704000000000178, 0.8967999999999847, 0.9089000000001306, 0.9612999999999374, 0.9814000000001215]","[0.21499999999991815, 0.2197000000001026, 0.274599999999964, 0.31979999999998654, 0.3601000000001022, 0.5208999999999833, 0.6709000000000742, 0.7378000000001066, 0.7785000000001219]","[0.35429999999996653, 0.39229999999997744, 0.40219999999999345, 0.4895000000001346, 0.5203000000001339, 0.5798999999999523, 0.7804000000000997, 0.7981999999999516, 0.8187000000000353, 0.8991000000000895]"
3,0,Bea,"[0.2635999999999967, 0.32349999999996726, 0.4737999999999829]","[0.09819999999990614, 0.10369999999988977, 0.18249999999989086, 0.21100000000001273, 0.22520000000008622, 0.2959000000000742, 0.3001999999999043, 0.32819999999992433, 0.36200000000008004, 0.47440000000005966, 0.4818000000000211, 0.5783999999998741, 0.5881999999999152, 0.5915999999999713, 0.5985000000000582, 0.6022000000000389, 0.6099999999999, 0.6752999999998792, 0.7045000000000528, 0.7919999999999163, 0.8509999999998854, 0.8640000000000327, 0.8895999999999731, 0.9076999999999771, 0.9410000000000309]","[0.06700000000000728, 0.10120000000006257, 0.1430000000000291, 0.21869999999989886, 0.30199999999990723, 0.33130000000005566, 0.37459999999987303, 0.43879999999990105, 0.4557999999999538, 0.599999999999909, 0.6039000000000669, 0.6132999999999811, 0.7373999999999796, 0.7819999999999254, 0.8042000000000371, 0.8624999999999545, 0.8950999999999567, 0.9442999999998847]","[0.057900000000017826, 0.06600000000003092, 0.09960000000000946, 0.10529999999994288, 0.10960000000000036, 0.11349999999993088, 0.1429000000000542, 0.21859999999992397, 0.29179999999996653, 0.43869999999992615, 0.4897000000000844, 0.5383999999999105, 0.5803000000000793, 0.6497999999999138, 0.7318000000000211, 0.7357999999999265, 0.7678000000000793, 0.7818999999999505, 0.8041000000000622, 0.8163999999999305, 0.8567000000000462, 0.884900000000016, 0.9055000000000746, 0.9441999999999098]","[0.04109999999991487, 0.05600000000004002, 0.060899999999946886, 0.07169999999996435, 0.09590000000002874, 0.11750000000006366, 0.12239999999997053, 0.12979999999993197, 0.15219999999999345, 0.15799999999990177, 0.17699999999990723, 0.18100000000004002, 0.19239999999990687, 0.20339999999987413, 0.26099999999996726, 0.2662000000000262, 0.31169999999997344, 0.32349999999996726, 0.3267000000000735, 0.3387000000000171, 0.35189999999988686, 0.35809999999992215, 0.3716999999999189, 0.37750000000005457, 0.38249999999993634, 0.43029999999998836, 0.4535000000000764, 0.47890000000006694, 0.4856999999999516, 0.49499999999989086, 0.5117000000000189, 0.5525000000000091, 0.5579000000000178, 0.5708999999999378, 0.5743999999999687, 0.5899999999999181, 0.6126999999999043, 0.6186000000000149, 0.634900000000016, 0.6548999999999978, 0.6731999999999516, 0.6833999999998923, 0.6896999999999025, 0.708699999999908, 0.7265999999999622, 0.7472999999999956, 0.7565999999999349, 0.7635000000000218, 0.7836999999999534, 0.8058000000000902, 0.8212000000000899, 0.8288000000000011, 0.8497999999999593, 0.8686999999999898, 0.8802000000000589, 0.8971999999998843, 0.9074000000000524, 0.9411000000000058, 0.9531999999999243, 0.9765999999999622, 0.9861000000000786]","[0.05950000000007094, 0.17470000000002983, 0.1996999999998934, 0.264699999999948, 0.2843000000000302, 0.322400000000016, 0.350400000000036, 0.37609999999995125, 0.4519999999999982, 0.47319999999990614, 0.5664999999999054, 0.5822000000000571, 0.6112000000000535, 0.674199999999928, 0.7241999999998825, 0.7419999999999618, 0.759499999999889, 0.8386000000000422, 0.8672999999998865, 0.8869999999999436, 0.9734000000000833, 0.9917000000000371]","[0.011099999999942156, 0.06680000000005748, 0.09469999999987522, 0.10549999999989268, 0.12869999999998072, 0.14419999999995525, 0.17180000000007567, 0.3387000000000171, 0.3554999999998927, 0.37760000000002947, 0.4214999999999236, 0.48279999999999745, 0.5799999999999272, 0.5998999999999342, 0.7357999999999265, 0.8659000000000106, 0.9169999999999163, 0.9781000000000404]","[0.0018999999999778083, 0.010999999999967258, 0.047100000000000364, 0.09449999999992542, 0.3487999999999829, 0.4692999999999756, 0.5319999999999254, 0.5633000000000266, 0.7327999999999975]","[0.012500000000045475, 0.10609999999996944, 0.15239999999994325, 0.19229999999993197, 0.2716000000000349, 0.3816999999999098, 0.43439999999986867, 0.4592999999999847, 0.48149999999986903, 0.5826999999999316, 0.6803999999999633, 0.7226000000000568, 0.76299999999992, 0.8143999999999778, 0.9342999999998938]","[0.07179999999993925, 0.13560000000006767, 0.17470000000002983, 0.2648999999998978, 0.4559999999999036, 0.5728999999998905, 0.591899999999896, 0.7252000000000862, 0.8626999999999043, 0.8952999999999065]","[0.0018000000000029104, 0.04119999999988977, 0.05150000000003274, 0.17399999999997817, 0.18439999999986867, 0.20980000000008658, 0.21630000000004657, 0.292699999999968, 0.3022000000000844, 0.32970000000000255, 0.35999999999989996, 0.4238000000000284, 0.4519000000000233, 0.5664999999999054, 0.58199999999988, 0.590099999999893, 0.5936999999998989, 0.6740999999999531, 0.6978999999998905, 0.7029999999999745, 0.7080000000000837, 0.7252000000000862, 0.7418999999999869, 0.7596000000000913, 0.7744000000000142, 0.7921999999998661, 0.8043999999999869, 0.8514000000000124, 0.8851999999999407, 0.9078999999999269, 0.9736000000000331, 0.9916000000000622]","[0.03219999999987522, 0.0362999999999829, 0.13179999999988468, 0.15259999999989304, 0.15989999999987958, 0.179300000000012, 0.18259999999986576, 0.21810000000004948]","[0.009600000000091313, 0.02299999999991087, 0.036800000000084765, 0.04179999999996653, 0.07179999999993925, 0.08140000000003056, 0.0910999999998694, 0.12099999999986721, 0.13049999999998363, 0.1755000000000564, 0.1811999999999898, 0.203899999999976, 0.20959999999990941, 0.29379999999991924, 0.30209999999988213, 0.30999999999994543, 0.3268000000000484, 0.33140000000003056, 0.3606999999999516, 0.3693000000000666, 0.37459999999987303, 0.3795999999999822, 0.4414999999999054, 0.4557999999999538, 0.46659999999997126, 0.4880000000000564, 0.5090999999999894, 0.5518999999999323, 0.5598999999999705, 0.5913000000000466, 0.5977000000000317, 0.6261999999999261, 0.6535999999998694, 0.6740999999999531, 0.7028999999999996, 0.7265999999999622, 0.7743000000000393, 0.7920999999998912, 0.8152000000000044, 0.828899999999976, 0.843900000000076, 0.8497999999999593, 0.8804000000000087, 0.8957000000000335, 0.9076999999999771, 0.9248999999999796, 0.9394999999999527, 0.973299999999881, 0.9859999999998763]","[0.06860000000006039, 0.09699999999997999, 0.13179999999988468, 0.18010000000003856, 0.19620000000008986, 0.20949999999993452, 0.2237999999999829, 0.25870000000008986, 0.2779000000000451, 0.30559999999991305, 0.32829999999989923, 0.3606999999999516, 0.40300000000002, 0.4804999999998927, 0.562099999999873, 0.5769000000000233, 0.5834999999999582, 0.5869000000000142, 0.6085000000000491, 0.6675000000000182, 0.7029999999999745, 0.7307000000000698, 0.7391000000000076, 0.7744000000000142, 0.873299999999972, 0.8881999999998698, 0.8937000000000808, 0.9828999999999724]","[0.002199999999902502, 0.04719999999997526, 0.14419999999995525, 0.3489999999999327, 0.4694999999999254, 0.5323000000000775, 0.5635999999999513, 0.7329999999999472, 0.8658000000000357, 0.8917999999998756]"
